,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,8-TwoStageMixtureNoScaling,exp_69,1.0,1.0435,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,0.5482,0.657,1,0.3154
1,8-TwoStageMixtureNoScaling,exp_59,1.0,1.7621,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.5515,0.6429,1,1.5018
2,8-TwoStageMixtureNoScaling,catch_5,0.0,0.1558,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.4679,0.1631,0,0.1257
3,8-TwoStageMixtureNoScaling,exp_96,0.0,0.6102,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.5533,0.6343,0,1.1006
4,8-TwoStageMixtureNoScaling,exp_10,0.0,0.2588,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.5567,0.617,1,0.421
5,8-TwoStageMixtureNoScaling,exp_40,0.0,0.8845,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.4949,0.2061,0,0.5256
6,8-TwoStageMixtureNoScaling,exp_60,1.0,0.335,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.5567,0.3829,0,0.338
7,8-TwoStageMixtureNoScaling,exp_99,1.0,0.1573,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageBetween,0.5075,0.7698,1,0.3992
8,8-TwoStageMixtureNoScaling,exp_90,1.0,1.9304,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.565,0.553,1,0.9518
9,8-TwoStageMixtureNoScaling,exp_102,1.0,0.3098,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.5533,0.6343,1,0.3442
