,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,7-TwoStageWithin,exp_117,0.0,0.3287,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageBetween,0.5199,0.4857,1,0.1286
1,7-TwoStageWithin,exp_88,0.0,0.8391,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.5197,0.521,1,0.62
2,7-TwoStageWithin,catch_9,1.0,0.0559,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,1.0,TwoStageBetween,0.5194,0.5303,1,0.3483
3,7-TwoStageWithin,exp_15,0.0,0.069,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.5115,0.6104,1,0.9101
4,7-TwoStageWithin,exp_52,1.0,0.3567,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.5193,0.5323,1,0.7185
5,7-TwoStageWithin,exp_60,1.0,0.2328,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.5183,0.5495,1,0.1831
6,7-TwoStageWithin,exp_108,0.0,0.1884,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageBetween,0.5183,0.5494,1,0.4254
7,7-TwoStageWithin,exp_19,1.0,0.4514,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.5199,0.484,0,0.4172
8,7-TwoStageWithin,catch_6,0.0,0.411,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.5169,0.4327,0,0.7742
9,7-TwoStageWithin,catch_1,1.0,0.2259,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,1.0,TwoStageBetween,0.5192,0.5347,1,1.508
10,7-TwoStageWithin,exp_36,0.0,0.5146,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,0.0,TwoStageBetween,0.52,0.5093,0,0.4755
11,7-TwoStageWithin,exp_27,1.0,0.6736,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.52,0.4899,0,0.2363
12,7-TwoStageWithin,exp_1,0.0,0.1531,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.5126,0.603,1,0.9803
13,7-TwoStageWithin,exp_102,0.0,0.8031,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.5193,0.532,1,2.4635
14,7-TwoStageWithin,catch_4,0.0,0.5966,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.5191,0.463,1,0.853
15,7-TwoStageWithin,exp_94,1.0,0.323,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.5197,0.521,1,0.3043
16,7-TwoStageWithin,exp_68,1.0,0.1692,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.5196,0.5263,0,0.6379
17,7-TwoStageWithin,exp_3,1.0,1.826,0.6,0.49,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.5198,0.4821,1,0.7494
18,7-TwoStageWithin,exp_53,0.0,0.8545,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageBetween,0.5192,0.4647,0,0.3481
19,7-TwoStageWithin,exp_80,1.0,0.157,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.518,0.5546,1,0.2471
20,7-TwoStageWithin,exp_26,0.0,0.2955,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.5188,0.5425,1,0.2722
21,7-TwoStageWithin,exp_67,0.0,1.5379,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageBetween,0.5194,0.4704,0,0.1404
22,7-TwoStageWithin,exp_114,1.0,0.5346,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.5177,0.5583,1,0.5599
