,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-TwoStageBetween,exp_74,0.0,1.1457,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,0.0,TwoStageBetween,0.6684,0.8361,1,1.4636
1,6-TwoStageBetween,catch_1,1.0,0.3713,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,1.0,TwoStageBetween,0.7147,0.2185,0,0.5413
2,6-TwoStageBetween,exp_43,0.0,0.1918,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.7758,0.3376,1,0.6527
3,6-TwoStageBetween,exp_64,1.0,0.5221,0.5,0.51,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.7944,0.5877,0,1.6453
4,6-TwoStageBetween,exp_82,0.0,0.7161,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.7942,0.4086,0,0.4383
5,6-TwoStageBetween,exp_27,1.0,0.9099,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.7732,0.6675,0,0.2843
6,6-TwoStageBetween,exp_52,1.0,0.2994,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.7819,0.6409,1,1.5381
7,6-TwoStageBetween,exp_8,1.0,0.7346,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.7999,0.5482,0,0.7327
8,6-TwoStageBetween,exp_47,0.0,0.0946,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.7063,0.207,0,0.4948
9,6-TwoStageBetween,exp_67,1.0,0.3979,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.7875,0.6201,0,0.5746
10,6-TwoStageBetween,exp_42,0.0,0.7307,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.7451,0.2673,0,1.1529
11,6-TwoStageBetween,exp_101,1.0,1.5013,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.7995,0.5518,1,0.4781
12,6-TwoStageBetween,exp_104,0.0,0.7818,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageBetween,0.7687,0.6795,1,0.6027
