,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,9-TwoStageWithin,exp_19,0.0,0.313,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageBetween,0.3659,0.4555,1,0.2629
1,9-TwoStageWithin,exp_96,1.0,0.1486,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.3667,0.5177,0,0.1079
2,9-TwoStageWithin,exp_60,0.0,0.4473,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3162,0.1964,0,0.0627
3,9-TwoStageWithin,exp_18,1.0,0.5342,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3581,0.3674,0,0.2235
4,9-TwoStageWithin,exp_29,0.0,0.2341,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageBetween,0.3646,0.5688,1,0.4723
5,9-TwoStageWithin,catch_7,0.0,0.1462,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.1906,0.0252,0,0.2188
6,9-TwoStageWithin,exp_80,0.0,0.1527,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.3182,0.2015,1,0.2018
7,9-TwoStageWithin,exp_107,0.0,0.3423,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,0.0,TwoStageBetween,0.3439,0.7115,0,0.1101
8,9-TwoStageWithin,exp_58,0.0,0.1388,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3162,0.1964,1,0.1108
9,9-TwoStageWithin,exp_94,1.0,0.5106,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.3664,0.4695,0,0.746
10,9-TwoStageWithin,exp_30,1.0,1.6479,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.3653,0.5563,0,0.4145
