,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,2-TwoStageMixtureNoScaling,exp_90,1.0,0.4465,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.4066,0.5793,1,0.5342
1,2-TwoStageMixtureNoScaling,exp_27,1.0,0.1632,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.3741,0.7472,0,0.1753
2,2-TwoStageMixtureNoScaling,catch_0,0.0,0.1037,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.1028,0.0003,0,0.1033
3,2-TwoStageMixtureNoScaling,catch_4,0.0,0.1756,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.1621,0.0067,0,0.1338
4,2-TwoStageMixtureNoScaling,exp_47,0.0,0.3467,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.2993,0.1009,0,0.1409
5,2-TwoStageMixtureNoScaling,exp_37,0.0,0.196,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.345,0.1775,0,0.0952
6,2-TwoStageMixtureNoScaling,catch_5,0.0,0.2178,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.313,0.1202,0,0.3138
7,2-TwoStageMixtureNoScaling,exp_19,0.0,0.5187,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageBetween,0.4083,0.4446,0,0.6343
8,2-TwoStageMixtureNoScaling,exp_29,0.0,0.8235,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,0.0,TwoStageBetween,0.3751,0.744,1,0.3634
9,2-TwoStageMixtureNoScaling,exp_50,1.0,0.1856,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.3416,0.8296,1,0.2568
