,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,10-TwoStageBetween,exp_73,0.0,0.4305,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,0.0,TwoStageBetween,0.6103,0.1039,0,0.1914
1,10-TwoStageBetween,catch_0,1.0,0.6975,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,1.0,TwoStageBetween,0.6005,0.0974,0,0.8093
2,10-TwoStageBetween,catch_7,0.0,0.6745,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.3729,0.0128,0,0.8086
3,10-TwoStageBetween,exp_8,0.0,0.357,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.4363,0.0264,0,0.796
4,10-TwoStageBetween,exp_22,0.0,0.2576,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.5681,0.0782,0,1.0162
5,10-TwoStageBetween,exp_69,0.0,0.4463,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,0.0,TwoStageBetween,0.8147,0.4388,1,0.203
6,10-TwoStageBetween,exp_90,1.0,0.4274,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.7516,0.2519,0,0.7206
7,10-TwoStageBetween,exp_15,0.0,0.6432,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.391,0.0161,1,0.2585
8,10-TwoStageBetween,exp_45,0.0,0.2366,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.345,0.0087,0,0.2508
9,10-TwoStageBetween,exp_89,0.0,0.2603,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.6882,0.1691,1,1.118
10,10-TwoStageBetween,exp_117,1.0,0.1867,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,1.0,TwoStageBetween,0.668,0.1494,0,0.4477
11,10-TwoStageBetween,exp_115,0.0,1.6473,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageBetween,0.668,0.1494,0,0.6166
12,10-TwoStageBetween,exp_96,0.0,1.0724,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.7328,0.2231,0,1.1917
13,10-TwoStageBetween,exp_3,1.0,0.8898,0.6,0.49,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.7442,0.2401,1,0.2775
14,10-TwoStageBetween,exp_37,0.0,0.1534,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.7141,0.1984,1,1.2265
15,10-TwoStageBetween,exp_67,1.0,2.4241,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.8147,0.4388,1,0.1965
16,10-TwoStageBetween,exp_99,0.0,1.2264,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageBetween,0.7857,0.322,1,1.1268
17,10-TwoStageBetween,catch_3,0.0,0.6143,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.7028,0.185,0,0.4263
18,10-TwoStageBetween,exp_107,0.0,0.3966,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,0.0,TwoStageBetween,0.7894,0.3318,0,1.1012
19,10-TwoStageBetween,exp_42,0.0,0.3084,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.314,0.0053,0,0.2479
20,10-TwoStageBetween,exp_98,0.0,0.4735,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.7328,0.2231,0,0.367
21,10-TwoStageBetween,exp_25,0.0,0.2639,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.639,0.1248,0,0.273
22,10-TwoStageBetween,exp_26,0.0,0.2396,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.708,0.191,0,0.2841
23,10-TwoStageBetween,exp_53,0.0,0.9842,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageBetween,0.8182,0.4902,0,1.213
24,10-TwoStageBetween,exp_47,0.0,0.395,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.2875,0.0032,0,0.2376
25,10-TwoStageBetween,catch_4,0.0,0.1578,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.5388,0.0634,0,0.2901
26,10-TwoStageBetween,exp_108,0.0,0.164,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,0.0,TwoStageBetween,0.7382,0.2309,0,0.3714
27,10-TwoStageBetween,exp_101,0.0,0.2148,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,0.0,TwoStageBetween,0.7857,0.322,0,2.0408
28,10-TwoStageBetween,exp_60,0.0,0.3186,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3712,0.0125,0,0.2836
29,10-TwoStageBetween,exp_80,0.0,0.3457,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.3592,0.0107,0,1.1162
30,10-TwoStageBetween,exp_10,0.0,0.4109,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.4363,0.0264,0,0.1819
31,10-TwoStageBetween,exp_43,0.0,0.1471,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.345,0.0087,0,0.3958
32,10-TwoStageBetween,exp_78,0.0,0.7497,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,0.0,TwoStageBetween,0.6803,0.1611,0,1.1173
33,10-TwoStageBetween,exp_27,0.0,0.5226,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.7675,0.2809,0,0.3785
34,10-TwoStageBetween,exp_46,0.0,0.1825,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.314,0.0053,0,0.3365
