,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0-TwoStageMixtureNoScaling,exp_53,1.0,1.4113,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageBetween,0.8516,0.6035,1,1.1813
1,0-TwoStageMixtureNoScaling,exp_69,1.0,0.4817,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,0.8627,0.5221,0,0.1298
2,0-TwoStageMixtureNoScaling,exp_40,0.0,0.1051,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.4618,0.0262,0,0.0931
3,0-TwoStageMixtureNoScaling,exp_89,0.0,0.1619,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.8483,0.3783,0,0.6966
4,0-TwoStageMixtureNoScaling,exp_96,0.0,0.8125,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.8583,0.4287,1,2.7043
5,0-TwoStageMixtureNoScaling,exp_74,1.0,0.1456,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.8139,0.7104,0,0.4136
6,0-TwoStageMixtureNoScaling,exp_88,0.0,0.9067,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.8521,0.3945,1,0.8639
7,0-TwoStageMixtureNoScaling,exp_73,1.0,0.6053,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.7722,0.7787,0,0.4682
8,0-TwoStageMixtureNoScaling,exp_50,0.0,0.4218,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageBetween,0.8555,0.5845,1,0.5581
9,0-TwoStageMixtureNoScaling,exp_90,0.0,0.5505,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.8521,0.3945,0,0.5865
10,0-TwoStageMixtureNoScaling,catch_0,0.0,0.5087,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.4023,0.0139,0,0.3079
11,0-TwoStageMixtureNoScaling,exp_104,1.0,2.0173,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.8605,0.5493,1,0.2387
12,0-TwoStageMixtureNoScaling,exp_107,1.0,0.5324,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.8134,0.7114,1,0.4448
13,0-TwoStageMixtureNoScaling,exp_98,1.0,0.3267,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.8583,0.4287,0,0.3194
14,0-TwoStageMixtureNoScaling,exp_67,1.0,0.8823,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.8447,0.6306,1,1.3277
15,0-TwoStageMixtureNoScaling,exp_18,0.0,1.4562,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.7788,0.2284,0,0.2891
16,0-TwoStageMixtureNoScaling,exp_114,1.0,0.2119,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.8487,0.38,0,1.7828
17,0-TwoStageMixtureNoScaling,catch_8,0.0,0.6058,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.6697,0.1195,0,1.1889
18,0-TwoStageMixtureNoScaling,exp_30,0.0,0.9742,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.8611,0.4521,1,0.357
19,0-TwoStageMixtureNoScaling,exp_47,0.0,0.5675,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.3635,0.0084,0,0.542
20,0-TwoStageMixtureNoScaling,exp_113,1.0,0.2325,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.8602,0.4431,1,1.0003
21,0-TwoStageMixtureNoScaling,catch_9,0.0,0.2344,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.4164,0.0164,0,0.1845
22,0-TwoStageMixtureNoScaling,exp_59,0.0,0.6483,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.7426,0.1838,0,0.726
23,0-TwoStageMixtureNoScaling,exp_26,0.0,0.6588,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.8611,0.4521,1,1.0397
24,0-TwoStageMixtureNoScaling,exp_9,0.0,0.3723,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageBetween,0.7929,0.2495,0,1.9848
25,0-TwoStageMixtureNoScaling,exp_8,0.0,0.329,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.7334,0.1741,0,1.0188
26,0-TwoStageMixtureNoScaling,exp_115,1.0,1.5855,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.8535,0.5949,0,0.4716
27,0-TwoStageMixtureNoScaling,exp_27,1.0,0.636,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.8467,0.6235,1,0.6894
28,0-TwoStageMixtureNoScaling,exp_37,0.0,0.5409,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.753,0.1955,1,0.3749
29,0-TwoStageMixtureNoScaling,exp_108,1.0,0.7761,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.8605,0.5493,1,1.0752
30,0-TwoStageMixtureNoScaling,exp_10,0.0,0.5055,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.7334,0.1741,0,0.4506
31,0-TwoStageMixtureNoScaling,exp_102,1.0,1.6562,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.8583,0.4287,0,1.0013
32,0-TwoStageMixtureNoScaling,exp_36,1.0,1.4084,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,1.0,TwoStageBetween,0.7494,0.1913,0,1.001
