,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,16-TwoStageBetween,exp_53,0.0,0.2211,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageBetween,0.7779,0.6608,1,1.3215
1,16-TwoStageBetween,exp_67,1.0,0.8462,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.7831,0.6445,0,1.8088
2,16-TwoStageBetween,exp_101,1.0,0.8185,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.7856,0.636,1,2.2077
3,16-TwoStageBetween,exp_45,1.0,1.2138,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageBetween,0.8047,0.5009,0,0.6166
4,16-TwoStageBetween,exp_82,1.0,0.6622,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.7986,0.4202,0,0.8795
5,16-TwoStageBetween,exp_10,0.0,1.55,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,0.0,TwoStageBetween,0.8038,0.4693,1,0.4771
6,16-TwoStageBetween,exp_117,1.0,1.4755,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,1.0,TwoStageBetween,0.7838,0.6423,1,0.7387
7,16-TwoStageBetween,exp_50,1.0,1.1236,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.8036,0.5324,0,0.5047
8,16-TwoStageBetween,catch_9,0.0,1.2401,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.7186,0.2208,0,1.4115
9,16-TwoStageBetween,exp_52,0.0,0.6728,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageBetween,0.8036,0.5324,0,1.0231
10,16-TwoStageBetween,exp_42,0.0,0.8844,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.788,0.37,0,1.6519
