,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,0-TwoStageBetween,exp_53,0.0,3.3361,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,0.0,TwoStageBetween,0.8696,0.5798,0,0.7299
1,0-TwoStageBetween,exp_69,0.0,2.642,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,0.0,TwoStageBetween,0.8766,0.4917,1,0.219
2,0-TwoStageBetween,exp_40,0.0,0.2358,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.3985,0.0123,0,0.4093
3,0-TwoStageBetween,exp_89,0.0,1.6582,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.8467,0.3315,1,1.7236
4,0-TwoStageBetween,exp_96,0.0,0.341,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.8611,0.3767,0,0.6222
5,0-TwoStageBetween,exp_74,0.0,0.9871,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,0.0,TwoStageBetween,0.8579,0.6305,1,3.2091
6,0-TwoStageBetween,exp_88,0.0,0.3492,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.8541,0.3527,0,2.5513
7,0-TwoStageBetween,exp_73,1.0,0.5094,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.8528,0.6471,0,1.1634
8,0-TwoStageBetween,exp_50,0.0,0.5191,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageBetween,0.8732,0.5547,0,3.559
9,0-TwoStageBetween,exp_90,1.0,1.9448,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.8541,0.3527,1,1.2355
10,0-TwoStageBetween,catch_0,0.0,0.257,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.3951,0.0118,0,0.4275
11,0-TwoStageBetween,exp_104,1.0,0.3693,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.8766,0.4902,0,1.0813
12,0-TwoStageBetween,exp_107,1.0,0.1672,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.87,0.5774,1,0.5476
13,0-TwoStageBetween,exp_98,1.0,0.4997,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.8611,0.3767,0,0.1966
14,0-TwoStageBetween,exp_67,0.0,0.4605,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageBetween,0.875,0.5366,1,1.2523
15,0-TwoStageBetween,exp_18,0.0,1.1302,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.7381,0.1668,0,0.4611
16,0-TwoStageBetween,exp_114,0.0,0.3477,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,0.0,TwoStageBetween,0.8302,0.2932,0,0.3681
17,0-TwoStageBetween,catch_8,0.0,0.9645,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.6583,0.1043,0,0.1492
18,0-TwoStageBetween,exp_30,1.0,0.7668,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.8642,0.3892,0,2.5394
