,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,1-TwoStageBetween,exp_22,1.0,0.3995,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3862,0.6852,1,1.1567
1,1-TwoStageBetween,exp_42,1.0,0.4677,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageBetween,0.4043,0.454,1,0.6841
2,1-TwoStageBetween,exp_27,1.0,0.4325,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.3273,0.8499,1,0.2964
3,1-TwoStageBetween,catch_3,0.0,0.0965,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.2425,0.0457,0,0.2579
4,1-TwoStageBetween,exp_108,1.0,0.0503,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.3231,0.8574,1,0.7558
5,1-TwoStageBetween,exp_25,1.0,0.7138,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.3725,0.7388,1,0.3984
6,1-TwoStageBetween,catch_9,0.0,0.1498,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.2437,0.0466,0,0.4168
7,1-TwoStageBetween,exp_80,1.0,0.2954,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.3862,0.6851,1,0.1601
8,1-TwoStageBetween,exp_9,0.0,0.2214,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageBetween,0.3639,0.7657,1,0.7112
9,1-TwoStageBetween,exp_43,1.0,0.065,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,1.0,TwoStageBetween,0.4046,0.5406,0,0.5703
10,1-TwoStageBetween,exp_94,0.0,0.3953,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.3958,0.6325,1,0.5764
11,1-TwoStageBetween,catch_0,0.0,0.1431,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.1631,0.0074,0,0.0348
12,1-TwoStageBetween,exp_101,1.0,0.3052,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.3546,0.7911,1,0.267
13,1-TwoStageBetween,exp_19,1.0,0.6058,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.3675,0.7549,1,0.4137
14,1-TwoStageBetween,exp_58,0.0,0.2713,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3934,0.6477,0,0.0935
15,1-TwoStageBetween,exp_114,1.0,0.3051,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3221,0.8592,1,0.4932
16,1-TwoStageBetween,exp_89,1.0,0.1465,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.4042,0.5487,0,0.5252
17,1-TwoStageBetween,exp_102,1.0,0.1931,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.3756,0.728,0,0.0589
18,1-TwoStageBetween,exp_52,0.0,0.3236,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,0.0,TwoStageBetween,0.3591,0.7792,1,0.2263
19,1-TwoStageBetween,catch_7,0.0,0.1442,0.5,0.48,1.0,0.52,0.21,0.5,0.28,1.0,0.0,TwoStageBetween,0.2121,0.026,0,0.1107
20,1-TwoStageBetween,catch_4,0.0,0.083,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.2634,0.0638,0,0.0694
21,1-TwoStageBetween,exp_82,1.0,0.2745,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.3862,0.6851,1,0.179
22,1-TwoStageBetween,catch_5,1.0,0.4643,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,1.0,TwoStageBetween,0.3397,0.1745,0,0.2098
23,1-TwoStageBetween,exp_90,1.0,0.4687,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.3958,0.6325,0,0.192
24,1-TwoStageBetween,exp_74,1.0,0.1471,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.215,0.9725,1,0.0863
25,1-TwoStageBetween,exp_84,1.0,0.3353,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.3862,0.6851,1,0.2093
26,1-TwoStageBetween,exp_57,1.0,0.5277,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.4031,0.5651,0,0.0792
27,1-TwoStageBetween,catch_2,0.0,0.238,0.5,0.6,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageBetween,0.2709,0.0713,0,0.1639
28,1-TwoStageBetween,exp_53,1.0,0.7212,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageBetween,0.336,0.8332,1,0.1016
29,1-TwoStageBetween,exp_8,1.0,0.1601,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.3412,0.8222,1,0.1344
30,1-TwoStageBetween,exp_15,1.0,0.4095,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,1.0,TwoStageBetween,0.3639,0.7657,0,0.1495
31,1-TwoStageBetween,catch_8,0.0,0.4587,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,0.0,TwoStageBetween,0.3206,0.1382,0,0.6297
32,1-TwoStageBetween,exp_37,0.0,0.7833,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.4053,0.5136,0,0.7898
33,1-TwoStageBetween,exp_117,0.0,0.2023,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageBetween,0.2981,0.8962,1,0.5732
34,1-TwoStageBetween,exp_26,0.0,0.4706,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.3509,0.8001,1,0.4652
35,1-TwoStageBetween,exp_78,1.0,0.1423,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.215,0.9725,1,0.1271
36,1-TwoStageBetween,exp_36,1.0,0.2188,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,1.0,TwoStageBetween,0.4026,0.4273,0,0.1165
37,1-TwoStageBetween,exp_91,1.0,0.0301,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.3807,0.7089,1,0.3646
38,1-TwoStageBetween,exp_116,1.0,0.6281,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.3221,0.8592,1,0.0898
39,1-TwoStageBetween,exp_104,1.0,0.2154,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.3231,0.8574,1,0.138
40,1-TwoStageBetween,exp_73,1.0,0.1542,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.2327,0.9615,1,0.5124
41,1-TwoStageBetween,exp_10,1.0,0.3667,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.3412,0.8222,1,0.6571
42,1-TwoStageBetween,exp_18,1.0,0.0698,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3862,0.6852,1,0.8174
43,1-TwoStageBetween,catch_1,0.0,0.1035,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.2994,0.1055,0,0.1851
44,1-TwoStageBetween,exp_50,1.0,0.112,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.3591,0.7792,1,0.1113
45,1-TwoStageBetween,exp_29,1.0,0.1539,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageBetween,0.3273,0.8499,1,0.482
46,1-TwoStageBetween,exp_68,0.0,0.2159,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageBetween,0.3796,0.7131,1,0.3039
47,1-TwoStageBetween,exp_40,0.0,1.0277,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.4043,0.454,0,0.124
48,1-TwoStageBetween,exp_96,0.0,0.2282,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.3756,0.728,1,0.186
49,1-TwoStageBetween,exp_69,1.0,1.0652,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,0.3593,0.7786,1,0.3387
50,1-TwoStageBetween,exp_115,0.0,0.1445,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,0.0,TwoStageBetween,0.2981,0.8962,1,1.1994
51,1-TwoStageBetween,exp_60,0.0,0.2836,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3934,0.6477,0,0.1774
52,1-TwoStageBetween,exp_64,0.0,0.1113,0.5,0.51,1.0,0.52,0.42,0.5,0.72,0.0,0.0,TwoStageBetween,0.3796,0.7131,0,0.7708
53,1-TwoStageBetween,exp_67,1.0,0.5148,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.3593,0.7786,1,0.1449
54,1-TwoStageBetween,exp_113,1.0,0.3298,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.346,0.8117,1,0.2065
55,1-TwoStageBetween,exp_46,0.0,0.2945,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.4043,0.454,1,0.088
56,1-TwoStageBetween,catch_6,0.0,0.196,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.2056,0.0226,0,0.0789
57,1-TwoStageBetween,exp_1,0.0,0.1441,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.3911,0.6604,0,0.4341
58,1-TwoStageBetween,exp_45,1.0,0.8003,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,1.0,TwoStageBetween,0.4046,0.5406,0,0.32
59,1-TwoStageBetween,exp_3,1.0,0.4681,0.6,0.49,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.3527,0.7957,1,0.1846
60,1-TwoStageBetween,exp_99,0.0,0.1573,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,0.0,TwoStageBetween,0.3546,0.7911,1,0.4552
61,1-TwoStageBetween,exp_88,1.0,0.5002,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.3958,0.6325,0,1.8376
62,1-TwoStageBetween,exp_23,1.0,0.1835,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,1.0,TwoStageBetween,0.3993,0.606,1,0.2844
63,1-TwoStageBetween,exp_35,0.0,0.4135,0.6,0.7,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageBetween,0.4053,0.5136,0,0.4832
64,1-TwoStageBetween,exp_20,1.0,0.2481,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3862,0.6852,1,0.1777
65,1-TwoStageBetween,exp_98,1.0,0.1763,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.3756,0.728,1,0.2567
66,1-TwoStageBetween,exp_47,0.0,0.2379,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.3962,0.3701,0,1.3475
67,1-TwoStageBetween,exp_107,1.0,0.1705,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.2991,0.8949,1,0.6248
68,1-TwoStageBetween,exp_59,0.0,0.3894,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.3772,0.7223,1,0.4709
69,1-TwoStageBetween,exp_30,1.0,0.16,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.3509,0.8001,1,0.2443
70,1-TwoStageBetween,catch_17,0.0,0.1077,0.5,0.68,1.0,0.3,0.22,0.5,0.4,1.0,0.0,TwoStageBetween,0.2604,0.061,0,0.1078
71,1-TwoStageBetween,exp_14,1.0,0.2291,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.3412,0.8222,1,0.1134
72,1-TwoStageBetween,exp_33,0.0,1.1437,0.6,0.7,1.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageBetween,0.3922,0.3452,1,0.1247
73,1-TwoStageBetween,exp_44,1.0,0.5823,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,1.0,TwoStageBetween,0.4043,0.454,0,1.3161
74,1-TwoStageBetween,catch_18,0.0,0.2469,0.5,0.37,1.0,0.38,0.31,0.5,0.19,0.0,0.0,TwoStageBetween,0.2641,0.0645,0,0.0373
75,1-TwoStageBetween,exp_34,1.0,0.2387,0.5,0.7,0.0,0.32,0.2,0.5,0.79,0.0,1.0,TwoStageBetween,0.4026,0.4273,1,0.7375
76,1-TwoStageBetween,exp_7,0.0,1.0273,0.4,0.49,1.0,0.8300000000000001,0.53,0.6,0.79,1.0,0.0,TwoStageBetween,0.3911,0.6604,1,0.4182
77,1-TwoStageBetween,exp_95,1.0,0.1481,0.4,0.38,1.0,0.4,0.3,0.6,0.5,1.0,1.0,TwoStageBetween,0.4042,0.5487,1,0.3695
78,1-TwoStageBetween,exp_0,0.0,0.4597,0.5,0.49,1.0,0.8300000000000001,0.53,0.5,0.79,0.0,0.0,TwoStageBetween,0.374,0.7335,1,0.2057
79,1-TwoStageBetween,exp_48,1.0,0.5159,0.5,0.32,1.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.3591,0.7792,1,0.2658
80,1-TwoStageBetween,exp_17,1.0,0.9771,0.6,0.17,1.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.3993,0.606,0,0.3621
81,1-TwoStageBetween,exp_39,0.0,0.2186,0.4,0.7,1.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.3922,0.3452,1,0.5876
82,1-TwoStageBetween,exp_2,0.0,0.4066,0.5,0.49,0.0,0.8300000000000001,0.53,0.5,0.79,0.0,0.0,TwoStageBetween,0.374,0.7335,1,0.2993
83,1-TwoStageBetween,exp_77,0.0,0.2282,0.4,0.2,0.0,0.6799999999999999,0.4,0.6,0.8,1.0,0.0,TwoStageBetween,0.1992,0.9804,1,0.1777
84,1-TwoStageBetween,exp_83,1.0,0.111,0.6,0.29,0.0,0.8099999999999999,0.22,0.4,0.61,1.0,1.0,TwoStageBetween,0.3675,0.7549,1,0.3577
85,1-TwoStageBetween,exp_71,1.0,0.837,0.4,0.51,1.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,0.3951,0.6372,1,0.3211
86,1-TwoStageBetween,exp_5,1.0,0.1527,0.4,0.49,0.0,0.8300000000000001,0.53,0.6,0.79,1.0,1.0,TwoStageBetween,0.3527,0.7957,1,0.0795
87,1-TwoStageBetween,exp_4,0.0,0.2367,0.5,0.49,0.0,0.8300000000000001,0.53,0.5,0.79,0.0,0.0,TwoStageBetween,0.374,0.7335,0,0.5252
88,1-TwoStageBetween,exp_106,1.0,1.0464,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.3231,0.8574,1,0.1235
89,1-TwoStageBetween,catch_16,0.0,0.0624,0.5,0.37,1.0,0.78,0.6799999999999999,0.5,0.32,0.0,0.0,TwoStageBetween,0.3875,0.3212,0,0.472
90,1-TwoStageBetween,exp_70,1.0,0.2214,0.5,0.51,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.3796,0.7131,0,0.2157
91,1-TwoStageBetween,catch_19,0.0,0.3962,0.5,0.59,1.0,0.48,0.31,0.5,0.48,1.0,0.0,TwoStageBetween,0.3238,0.1438,0,0.1258
92,1-TwoStageBetween,exp_111,1.0,0.1847,0.4,0.4,1.0,0.3,0.21,0.6,0.78,1.0,1.0,TwoStageBetween,0.347,0.8095,0,0.3925
93,1-TwoStageBetween,exp_13,1.0,0.1119,0.4,0.29,0.0,0.5,0.18,0.6,0.7,1.0,1.0,TwoStageBetween,0.3172,0.8675,1,0.3263
