,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,19-TwoStageMixtureNoScaling,exp_78,1.0,0.1647,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.3215,1.0,1.0,0.2815
1,19-TwoStageMixtureNoScaling,exp_8,1.0,1.4026,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.5539,0.998,1.0,0.2141
2,19-TwoStageMixtureNoScaling,exp_9,1.0,0.5744,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.4924,0.9991,1.0,0.6654
3,19-TwoStageMixtureNoScaling,catch_1,0.0,1.7021,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.8126,0.0161,0.0,1.2381
4,19-TwoStageMixtureNoScaling,exp_25,1.0,1.049,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.6687,0.994,1.0,0.9173
5,19-TwoStageMixtureNoScaling,exp_114,1.0,0.1873,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.5527,0.9981,1.0,1.5094
6,19-TwoStageMixtureNoScaling,catch_0,0.0,0.2372,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.2809,0.0,0.0,0.3847
7,19-TwoStageMixtureNoScaling,exp_115,1.0,0.5687,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.4952,0.9991,1.0,0.4047
8,19-TwoStageMixtureNoScaling,exp_88,0.0,1.1464,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,1.2037,0.8708,1.0,0.6924
9,19-TwoStageMixtureNoScaling,exp_90,1.0,0.5838,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,1.2037,0.8708,1.0,1.3008
10,19-TwoStageMixtureNoScaling,exp_68,1.0,2.045,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,1.0344,0.9423,1.0,0.8274
11,19-TwoStageMixtureNoScaling,exp_113,1.0,0.292,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.4991,0.999,1.0,0.4759
12,19-TwoStageMixtureNoScaling,exp_10,1.0,0.9045,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.5539,0.998,1.0,0.3267
13,19-TwoStageMixtureNoScaling,exp_59,1.0,0.2681,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.7066,0.9919,1.0,1.2704
