,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,2-TwoStageWithin,exp_90,1.0,0.072,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.3523,0.5963,1,0.2766
1,2-TwoStageWithin,exp_27,0.0,0.2253,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.3251,0.7486,0,0.2837
2,2-TwoStageWithin,catch_0,0.0,0.1714,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.098,0.0007,0,0.0621
3,2-TwoStageWithin,catch_4,0.0,0.0512,0.5,0.31,1.0,0.73,0.4,0.5,0.19,0.0,0.0,TwoStageBetween,0.1567,0.0116,0,0.1135
4,2-TwoStageWithin,exp_47,0.0,0.3433,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.2985,0.1735,0,0.3656
5,2-TwoStageWithin,exp_37,0.0,0.5446,0.4,0.7,0.0,0.32,0.2,0.6,0.79,1.0,0.0,TwoStageBetween,0.3133,0.2129,0,0.6407
6,2-TwoStageWithin,catch_5,0.0,0.1801,0.5,0.49,1.0,0.43,0.32,0.5,0.4,1.0,0.0,TwoStageBetween,0.2891,0.1524,0,0.4279
7,2-TwoStageWithin,exp_19,0.0,0.2342,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,0.0,TwoStageBetween,0.3567,0.4884,0,0.224
8,2-TwoStageWithin,exp_29,1.0,0.7468,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageBetween,0.3251,0.7486,0,0.5158
9,2-TwoStageWithin,exp_50,1.0,0.1614,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.3006,0.8214,0,0.0891
10,2-TwoStageWithin,exp_82,0.0,0.6492,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.3528,0.4088,1,0.171
11,2-TwoStageWithin,exp_20,1.0,0.1243,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3545,0.5682,0,0.0694
12,2-TwoStageWithin,exp_78,1.0,0.2256,0.5,0.2,1.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.1624,0.9862,1,0.2146
13,2-TwoStageWithin,exp_43,0.0,0.4414,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.2594,0.0994,0,0.1809
14,2-TwoStageWithin,exp_64,1.0,0.2517,0.5,0.51,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.3302,0.7291,1,0.3081
15,2-TwoStageWithin,exp_60,1.0,0.4116,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.3482,0.3672,0,0.3547
16,2-TwoStageWithin,exp_52,1.0,0.1305,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.3006,0.8214,1,0.0844
17,2-TwoStageWithin,exp_57,0.0,0.2566,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.3553,0.4445,0,0.1355
18,2-TwoStageWithin,exp_69,1.0,0.2406,0.4,0.51,0.0,0.52,0.42,0.6,0.72,1.0,1.0,TwoStageBetween,0.344,0.6612,1,0.1216
19,2-TwoStageWithin,exp_73,1.0,0.126,0.6,0.2,1.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.1522,0.99,1,0.1262
20,2-TwoStageWithin,exp_1,1.0,0.3127,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.3212,0.7621,1,0.7883
21,2-TwoStageWithin,exp_74,0.0,0.3649,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,0.0,TwoStageBetween,0.1624,0.9862,1,0.1111
22,2-TwoStageWithin,exp_102,1.0,0.3388,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.3329,0.7178,0,0.5079
23,2-TwoStageWithin,exp_88,0.0,0.0674,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,0.0,TwoStageBetween,0.3523,0.5963,1,0.4033
24,2-TwoStageWithin,exp_114,0.0,0.2881,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,0.0,TwoStageBetween,0.2883,0.8492,1,0.3167
25,2-TwoStageWithin,exp_116,1.0,0.0853,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.2883,0.8492,1,0.3222
26,2-TwoStageWithin,exp_96,0.0,0.5829,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,0.0,TwoStageBetween,0.3329,0.7178,1,0.1323
27,2-TwoStageWithin,exp_117,1.0,0.1193,0.4,0.22,0.0,0.79,0.42,0.6,0.49,1.0,1.0,TwoStageBetween,0.3076,0.8034,1,2.033
28,2-TwoStageWithin,exp_42,0.0,0.2287,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.2789,0.1321,0,0.2784
29,2-TwoStageWithin,exp_108,1.0,0.0945,0.5,0.4,0.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.2696,0.8844,1,0.0788
30,2-TwoStageWithin,exp_68,1.0,0.2532,0.5,0.51,0.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.3302,0.7291,1,0.1709
31,2-TwoStageWithin,exp_35,0.0,0.1221,0.6,0.7,0.0,0.32,0.2,0.4,0.79,1.0,0.0,TwoStageBetween,0.3133,0.2129,0,0.2854
32,2-TwoStageWithin,exp_113,1.0,0.1703,0.6,0.22,1.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.2687,0.8859,1,0.1747
33,2-TwoStageWithin,catch_8,1.0,0.1758,0.5,0.32,1.0,0.5,0.37,0.5,0.22,0.0,1.0,TwoStageBetween,0.2201,0.0519,0,0.0935
34,2-TwoStageWithin,exp_10,1.0,0.0615,0.5,0.29,0.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.333,0.7172,1,0.1568
35,2-TwoStageWithin,exp_115,1.0,0.2774,0.6,0.22,0.0,0.79,0.42,0.4,0.49,1.0,1.0,TwoStageBetween,0.3076,0.8034,1,0.2175
36,2-TwoStageWithin,exp_25,1.0,0.5455,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.288,0.8499,1,0.1579
37,2-TwoStageWithin,exp_58,0.0,0.0503,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.3482,0.3672,0,0.2996
38,2-TwoStageWithin,exp_45,0.0,0.1963,0.4,0.48,0.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.2594,0.0994,0,0.1475
39,2-TwoStageWithin,exp_22,0.0,0.5517,0.5,0.17,1.0,0.8300000000000001,0.43,0.5,0.28,0.0,0.0,TwoStageBetween,0.3545,0.5682,1,0.1119
40,2-TwoStageWithin,exp_84,0.0,0.1849,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.3528,0.4088,0,0.1772
41,2-TwoStageWithin,exp_80,0.0,0.2402,0.5,0.29,1.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.3528,0.4088,0,0.2917
42,2-TwoStageWithin,exp_99,1.0,0.5921,0.6,0.38,0.0,0.6900000000000001,0.49,0.4,0.58,1.0,1.0,TwoStageBetween,0.346,0.6484,0,0.2114
43,2-TwoStageWithin,exp_53,1.0,0.2373,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageBetween,0.3191,0.7694,1,0.3109
44,2-TwoStageWithin,exp_59,1.0,0.5969,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,1.0,TwoStageBetween,0.336,0.2962,1,0.9338
45,2-TwoStageWithin,exp_94,1.0,0.214,0.5,0.38,1.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.3523,0.5963,1,0.5252
46,2-TwoStageWithin,exp_9,1.0,0.1205,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,1.0,TwoStageBetween,0.3165,0.7776,1,0.2444
47,2-TwoStageWithin,exp_104,1.0,0.1734,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.2696,0.8844,1,0.341
48,2-TwoStageWithin,catch_3,0.0,0.12,0.5,0.38,1.0,0.6799999999999999,0.58,0.5,0.19,1.0,0.0,TwoStageBetween,0.1878,0.0267,0,0.103
49,2-TwoStageWithin,exp_91,0.0,0.2439,0.6,0.38,0.0,0.4,0.3,0.4,0.5,1.0,0.0,TwoStageBetween,0.3566,0.5172,0,0.2042
50,2-TwoStageWithin,exp_18,1.0,0.3148,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.3545,0.5682,0,0.4987
51,2-TwoStageWithin,exp_40,0.0,0.2048,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.2789,0.1321,0,0.2171
52,2-TwoStageWithin,exp_8,1.0,0.1846,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.333,0.7172,0,1.4338
53,2-TwoStageWithin,catch_2,0.0,0.1748,0.5,0.6,1.0,0.4,0.22,0.5,0.38,0.0,0.0,TwoStageBetween,0.1622,0.0137,0,0.1214
54,2-TwoStageWithin,exp_101,1.0,0.0899,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.346,0.6484,1,0.1572
55,2-TwoStageWithin,exp_15,0.0,0.3373,0.4,0.29,1.0,0.5,0.18,0.6,0.7,1.0,0.0,TwoStageBetween,0.3165,0.7776,1,0.1792
56,2-TwoStageWithin,exp_107,1.0,0.4686,0.6,0.4,0.0,0.3,0.21,0.4,0.78,1.0,1.0,TwoStageBetween,0.2892,0.8473,1,0.1278
57,2-TwoStageWithin,exp_98,1.0,0.1715,0.5,0.38,0.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.3329,0.7178,0,0.4817
58,2-TwoStageWithin,catch_9,0.0,0.0618,0.5,0.72,1.0,0.4,0.18,0.5,0.48,1.0,0.0,TwoStageBetween,0.1607,0.0131,0,0.2285
59,2-TwoStageWithin,exp_26,0.0,0.3906,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.3073,0.8041,1,0.6812
60,2-TwoStageWithin,exp_30,1.0,0.0784,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.3073,0.8041,1,0.1992
61,2-TwoStageWithin,exp_67,0.0,0.3114,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,0.0,TwoStageBetween,0.344,0.6612,0,0.2674
62,2-TwoStageWithin,exp_23,0.0,0.9254,0.4,0.17,1.0,0.8300000000000001,0.43,0.6,0.28,1.0,0.0,TwoStageBetween,0.3466,0.6447,1,0.379
63,2-TwoStageWithin,exp_46,0.0,0.4698,0.5,0.48,1.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.2789,0.1321,0,0.0914
64,2-TwoStageWithin,exp_89,1.0,0.1383,0.6,0.38,1.0,0.4,0.3,0.4,0.5,1.0,1.0,TwoStageBetween,0.3424,0.6707,0,0.1267
65,2-TwoStageWithin,catch_6,0.0,0.1136,0.5,0.59,1.0,0.27,0.19,0.5,0.23,0.0,0.0,TwoStageBetween,0.1256,0.0035,0,0.2218
66,2-TwoStageWithin,catch_1,0.0,0.0905,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.2378,0.0707,0,0.0626
67,2-TwoStageWithin,exp_3,1.0,0.2727,0.6,0.49,0.0,0.8300000000000001,0.53,0.4,0.79,1.0,1.0,TwoStageBetween,0.3489,0.6276,1,0.1616
68,2-TwoStageWithin,exp_55,1.0,0.1019,0.4,0.32,1.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageBetween,0.281,0.8638,1,0.4301
69,2-TwoStageWithin,exp_92,1.0,0.3252,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.3523,0.5963,1,0.1358
70,2-TwoStageWithin,exp_119,0.0,0.1626,0.4,0.22,1.0,0.79,0.42,0.6,0.49,1.0,0.0,TwoStageBetween,0.2687,0.8859,1,0.1731
71,2-TwoStageWithin,exp_62,1.0,0.2784,0.5,0.21,1.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.3482,0.3672,0,0.1658
72,2-TwoStageWithin,exp_112,1.0,0.5585,0.5,0.22,1.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.2883,0.8492,1,0.3834
73,2-TwoStageWithin,exp_24,1.0,0.5048,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.3073,0.8041,1,0.3577
74,2-TwoStageWithin,exp_11,0.0,0.1234,0.6,0.29,0.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageBetween,0.3461,0.6478,1,0.6923
75,2-TwoStageWithin,exp_75,1.0,0.178,0.6,0.2,0.0,0.6799999999999999,0.4,0.4,0.8,1.0,1.0,TwoStageBetween,0.1738,0.9811,1,0.1722
76,2-TwoStageWithin,exp_79,1.0,0.1392,0.4,0.2,1.0,0.6799999999999999,0.4,0.6,0.8,1.0,1.0,TwoStageBetween,0.1522,0.99,1,0.2851
77,2-TwoStageWithin,exp_28,1.0,0.5678,0.5,0.17,0.0,0.3,0.2,0.5,0.3,0.0,1.0,TwoStageBetween,0.3073,0.8041,1,0.4215
