,subject_id,condition,choice,rt,gp,p1,last_stage_favours,m1,m0,gm,p0,presentation01,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,6-TwoStageWithin,exp_74,1.0,1.3914,0.5,0.2,0.0,0.6799999999999999,0.4,0.5,0.8,0.0,1.0,TwoStageBetween,0.7275,0.825,1,2.0283
1,6-TwoStageWithin,catch_1,0.0,1.5736,0.5,0.41,1.0,0.5900000000000001,0.42,0.5,0.29,1.0,0.0,TwoStageBetween,0.7458,0.1937,0,1.3262
2,6-TwoStageWithin,exp_43,0.0,0.2909,0.6,0.48,0.0,0.79,0.1699999999999999,0.4,0.81,1.0,0.0,TwoStageBetween,0.8125,0.2959,1,0.2781
3,6-TwoStageWithin,exp_64,1.0,0.2692,0.5,0.51,1.0,0.52,0.42,0.5,0.72,0.0,1.0,TwoStageBetween,0.8499,0.5813,1,1.0249
4,6-TwoStageWithin,exp_82,0.0,0.3423,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,0.0,TwoStageBetween,0.8457,0.3931,0,1.5711
5,6-TwoStageWithin,exp_27,1.0,0.619,0.6,0.17,0.0,0.3,0.2,0.4,0.3,1.0,1.0,TwoStageBetween,0.8306,0.6563,1,1.5831
6,6-TwoStageWithin,exp_52,1.0,0.8269,0.5,0.32,0.0,0.82,0.6900000000000001,0.5,0.49,0.0,1.0,TwoStageBetween,0.8377,0.634,1,0.6269
7,6-TwoStageWithin,exp_8,1.0,0.634,0.5,0.29,1.0,0.5,0.18,0.5,0.7,0.0,1.0,TwoStageBetween,0.856,0.5314,1,1.3806
8,6-TwoStageWithin,exp_47,0.0,0.4295,0.4,0.48,1.0,0.79,0.1699999999999999,0.6,0.81,1.0,0.0,TwoStageBetween,0.7674,0.2207,0,0.6141
9,6-TwoStageWithin,exp_67,1.0,0.5194,0.6,0.51,0.0,0.52,0.42,0.4,0.72,1.0,1.0,TwoStageBetween,0.8393,0.6286,1,0.4824
10,6-TwoStageWithin,exp_42,0.0,2.4436,0.5,0.48,0.0,0.79,0.1699999999999999,0.5,0.81,0.0,0.0,TwoStageBetween,0.7914,0.2565,1,0.6069
11,6-TwoStageWithin,exp_101,1.0,0.6743,0.4,0.38,0.0,0.6900000000000001,0.49,0.6,0.58,1.0,1.0,TwoStageBetween,0.8426,0.6161,1,0.1619
12,6-TwoStageWithin,exp_104,1.0,0.8267,0.5,0.4,1.0,0.3,0.21,0.5,0.78,0.0,1.0,TwoStageBetween,0.8259,0.6694,1,0.1798
13,6-TwoStageWithin,catch_0,0.0,0.1889,0.5,0.72,1.0,0.3,0.2,0.5,0.19,0.0,0.0,TwoStageBetween,0.5315,0.0489,0,0.2763
14,6-TwoStageWithin,exp_57,0.0,0.3731,0.6,0.21,1.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.8285,0.3342,0,0.5123
15,6-TwoStageWithin,exp_53,1.0,0.4714,0.4,0.32,0.0,0.82,0.6900000000000001,0.6,0.49,1.0,1.0,TwoStageBetween,0.8222,0.6787,1,1.5572
16,6-TwoStageWithin,exp_25,0.0,1.0321,0.6,0.17,1.0,0.3,0.2,0.4,0.3,1.0,0.0,TwoStageBetween,0.8529,0.5623,0,0.4048
17,6-TwoStageWithin,exp_84,1.0,0.1324,0.5,0.29,0.0,0.8099999999999999,0.22,0.5,0.61,0.0,1.0,TwoStageBetween,0.8457,0.3931,1,3.2363
18,6-TwoStageWithin,exp_90,1.0,0.2199,0.5,0.38,0.0,0.4,0.3,0.5,0.5,0.0,1.0,TwoStageBetween,0.8567,0.5186,0,0.7174
19,6-TwoStageWithin,exp_102,1.0,0.4898,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.852,0.5683,1,0.8118
20,6-TwoStageWithin,exp_114,1.0,0.4532,0.5,0.22,0.0,0.79,0.42,0.5,0.49,0.0,1.0,TwoStageBetween,0.8396,0.6274,1,1.0545
21,6-TwoStageWithin,exp_18,1.0,0.3224,0.5,0.17,0.0,0.8300000000000001,0.43,0.5,0.28,0.0,1.0,TwoStageBetween,0.857,0.4858,0,0.139
22,6-TwoStageWithin,exp_19,1.0,1.0612,0.6,0.17,0.0,0.8300000000000001,0.43,0.4,0.28,1.0,1.0,TwoStageBetween,0.8557,0.5351,1,1.6653
23,6-TwoStageWithin,exp_30,0.0,1.3733,0.5,0.17,1.0,0.3,0.2,0.5,0.3,0.0,0.0,TwoStageBetween,0.844,0.6103,1,1.5078
24,6-TwoStageWithin,exp_9,0.0,1.8623,0.6,0.29,1.0,0.5,0.18,0.4,0.7,1.0,0.0,TwoStageBetween,0.8569,0.4821,0,0.3542
25,6-TwoStageWithin,exp_59,0.0,0.2945,0.6,0.21,0.0,0.62,0.18,0.4,0.41,1.0,0.0,TwoStageBetween,0.8519,0.4268,1,0.7093
26,6-TwoStageWithin,exp_29,1.0,0.3629,0.4,0.17,0.0,0.3,0.2,0.6,0.3,1.0,1.0,TwoStageBetween,0.8306,0.6563,1,1.0009
27,6-TwoStageWithin,exp_96,1.0,1.3083,0.5,0.38,1.0,0.6900000000000001,0.49,0.5,0.58,0.0,1.0,TwoStageBetween,0.852,0.5683,0,1.707
28,6-TwoStageWithin,exp_58,1.0,1.0929,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,1.0,TwoStageBetween,0.8424,0.3794,0,2.5626
29,6-TwoStageWithin,exp_60,0.0,0.7044,0.5,0.21,0.0,0.62,0.18,0.5,0.41,0.0,0.0,TwoStageBetween,0.8424,0.3794,0,1.0913
30,6-TwoStageWithin,exp_1,0.0,0.6351,0.6,0.49,1.0,0.8300000000000001,0.53,0.4,0.79,1.0,0.0,TwoStageBetween,0.8571,0.5041,0,0.5094
