,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,160-TwoStageWithin,exp_98,1.0,0.4572,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.8995,0.6852,0,0.2147
1,160-TwoStageWithin,catch_6,0.0,0.4989,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.3158,0.0022,0,0.5156
2,160-TwoStageWithin,exp_26,0.0,1.4925,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,0.8444,0.7773,1,1.6083
3,160-TwoStageWithin,exp_20,1.0,1.9347,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.9394,0.4822,0,0.3794
4,160-TwoStageWithin,exp_22,0.0,0.9712,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,0.0,TwoStageBetween,0.9394,0.4822,1,0.6234
5,160-TwoStageWithin,exp_102,0.0,1.0843,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,0.8995,0.6852,1,0.2508
6,160-TwoStageWithin,catch_9,0.0,0.2584,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.3644,0.0051,0,0.2592
7,160-TwoStageWithin,exp_8,1.0,1.2185,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.9255,0.6102,1,0.2952
8,160-TwoStageWithin,catch_7,0.0,1.4913,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.3059,0.0018,0,0.3315
9,160-TwoStageWithin,exp_99,1.0,1.9502,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,0.872,0.7374,1,0.603
