,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,84-TwoStageWithin,exp_78,1.0,0.3123,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.4793,0.9676,1,0.1692
1,84-TwoStageWithin,catch_2,0.0,0.3312,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.3936,0.0133,0,0.28
2,84-TwoStageWithin,exp_42,0.0,0.6393,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5573,0.0603,0,0.2843
3,84-TwoStageWithin,exp_27,1.0,1.5252,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.7478,0.7987,1,0.3377
4,84-TwoStageWithin,exp_88,1.0,0.1483,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,0.8529,0.5263,1,0.3372
5,84-TwoStageWithin,exp_69,1.0,0.2379,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,0.7861,0.7444,1,1.4851
6,84-TwoStageWithin,exp_15,0.0,0.2942,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,0.0,TwoStageBetween,0.8419,0.3915,0,1.8789
7,84-TwoStageWithin,exp_46,1.0,0.6391,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,0.5573,0.0603,0,0.2583
8,84-TwoStageWithin,exp_82,0.0,0.4996,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.7626,0.2186,1,1.6304
9,84-TwoStageWithin,exp_68,1.0,2.4951,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,0.8229,0.6684,0,0.3869
10,84-TwoStageWithin,exp_18,1.0,0.9875,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.8489,0.4296,0,0.5807
11,84-TwoStageWithin,exp_26,0.0,0.3618,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,0.8018,0.7162,1,0.7767
12,84-TwoStageWithin,exp_117,1.0,0.5348,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.7503,0.7956,0,1.5668
13,84-TwoStageWithin,exp_115,1.0,0.3339,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.7299,0.8192,1,1.7082
14,84-TwoStageWithin,catch_4,0.0,0.2462,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.3815,0.0114,0,0.7172
15,84-TwoStageWithin,catch_0,0.0,0.3337,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.2541,0.0011,0,0.1154
16,84-TwoStageWithin,exp_59,0.0,0.8029,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.8054,0.2883,0,0.5662
17,84-TwoStageWithin,exp_57,0.0,0.8247,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,0.0,TwoStageBetween,0.705,0.155,0,0.6034
18,84-TwoStageWithin,exp_80,1.0,0.6541,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,1.0,TwoStageBetween,0.7626,0.2186,0,0.9101
