,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,11-TwoStageWithin,exp_42,0.0,0.3705,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.9256,0.1478,0.0,0.867
1,11-TwoStageWithin,exp_115,0.0,0.6191,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,0.0,TwoStageBetween,1.0719,0.653,0.0,1.5533
2,11-TwoStageWithin,exp_18,0.0,0.3512,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,1.0902,0.3879,1.0,0.9232
3,11-TwoStageWithin,catch_5,0.0,1.4768,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.9602,0.1754,0.0,0.5549
4,11-TwoStageWithin,exp_19,0.0,1.5055,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,1.1012,0.5241,0.0,3.1454
5,11-TwoStageWithin,exp_99,1.0,0.2812,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,1.077,0.6393,0.0,3.5159
6,11-TwoStageWithin,exp_45,0.0,0.1917,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,1.0143,0.2322,0.0,3.8229
7,11-TwoStageWithin,catch_7,0.0,1.1819,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.6643,0.0363,0.0,0.5973
8,11-TwoStageWithin,exp_47,0.0,0.3403,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.8259,0.0902,0.0,2.5422
9,11-TwoStageWithin,exp_96,1.0,0.8962,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.1023,0.5039,1.0,0.8608
10,11-TwoStageWithin,exp_15,0.0,0.9583,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,0.0,TwoStageBetween,1.037,0.2639,0.0,1.0137
11,11-TwoStageWithin,catch_3,0.0,0.3587,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.8627,0.1084,0.0,0.4625
12,11-TwoStageWithin,exp_30,1.0,2.7806,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,1.1003,0.5338,1.0,0.2033
13,11-TwoStageWithin,exp_94,1.0,0.7317,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,1.1018,0.4669,1.0,2.4185
14,11-TwoStageWithin,exp_58,1.0,2.3148,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,1.0245,0.2457,0.0,0.5548
15,11-TwoStageWithin,exp_89,0.0,0.987,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,0.0,TwoStageBetween,1.0735,0.3352,0.0,0.6304
16,11-TwoStageWithin,exp_90,0.0,1.2622,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,0.0,TwoStageBetween,1.1018,0.4669,0.0,0.6276
17,11-TwoStageWithin,exp_68,0.0,0.7607,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,0.0,TwoStageBetween,1.1003,0.5345,1.0,1.932
18,11-TwoStageWithin,exp_74,1.0,0.678,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,1.0,TwoStageBetween,1.0245,0.7426,1.0,1.5514
19,11-TwoStageWithin,catch_6,0.0,3.0951,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.8249,0.0897,0.0,1.1329
20,11-TwoStageWithin,exp_80,0.0,1.4881,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,0.0,TwoStageBetween,1.0278,0.2504,0.0,2.8436
21,11-TwoStageWithin,exp_64,0.0,0.2478,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,0.0,TwoStageBetween,1.1003,0.5345,0.0,1.3301
22,11-TwoStageWithin,exp_43,0.0,0.3754,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,1.0143,0.2322,1.0,0.9263
23,11-TwoStageWithin,exp_29,1.0,0.5342,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,1.0663,0.6667,0.0,0.5844
24,11-TwoStageWithin,exp_67,1.0,0.2129,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,1.066,0.6674,1.0,1.0834
25,11-TwoStageWithin,exp_9,0.0,0.4097,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,0.0,TwoStageBetween,1.037,0.2639,0.0,0.233
26,11-TwoStageWithin,exp_35,1.0,0.4322,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,1.0,TwoStageBetween,1.1004,0.4484,1.0,0.2113
27,11-TwoStageWithin,exp_36,0.0,3.1764,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,1.0667,0.3189,0.0,0.4589
28,11-TwoStageWithin,exp_22,1.0,2.0161,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,1.0,TwoStageBetween,1.0902,0.3879,0.0,2.1281
29,11-TwoStageWithin,exp_116,1.0,2.1332,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,1.1016,0.5187,0.0,0.864
30,11-TwoStageWithin,catch_8,0.0,0.554,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.9986,0.2135,0.0,1.6212
31,11-TwoStageWithin,exp_101,1.0,0.5075,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,1.077,0.6393,1.0,0.5829
32,11-TwoStageWithin,exp_53,1.0,0.2682,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,1.0416,0.7156,1.0,0.1152
33,11-TwoStageWithin,exp_82,0.0,0.401,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,1.0278,0.2504,0.0,1.6442
34,11-TwoStageWithin,exp_23,1.0,2.0086,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,1.0391,0.2673,,
35,11-TwoStageWithin,exp_37,1.0,1.0816,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,1.0,TwoStageBetween,1.1004,0.4484,0.0,0.3997
36,11-TwoStageWithin,exp_60,0.0,0.443,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,1.0245,0.2457,0.0,1.4644
37,11-TwoStageWithin,catch_0,0.0,0.7187,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.7168,0.05,0.0,0.9233
38,11-TwoStageWithin,exp_78,1.0,1.1576,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,1.0245,0.7426,0.0,0.7625
39,11-TwoStageWithin,exp_10,0.0,0.7755,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,0.0,TwoStageBetween,1.0892,0.3838,0.0,0.5091
40,11-TwoStageWithin,exp_88,1.0,1.6448,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,1.1018,0.4669,1.0,0.6509
41,11-TwoStageWithin,exp_104,1.0,1.3795,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,1.0895,0.5973,1.0,1.065
42,11-TwoStageWithin,exp_113,0.0,2.4929,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,0.0,TwoStageBetween,1.0889,0.3828,0.0,0.99
43,11-TwoStageWithin,exp_40,0.0,0.9619,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.9256,0.1478,0.0,0.3193
44,11-TwoStageWithin,exp_20,0.0,2.045,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,1.0902,0.3879,1.0,0.583
45,11-TwoStageWithin,exp_26,0.0,0.454,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,1.1003,0.5338,1.0,1.0224
46,11-TwoStageWithin,exp_69,1.0,1.0219,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,1.066,0.6674,0.0,0.372
47,11-TwoStageWithin,exp_50,1.0,0.3587,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,1.0914,0.5894,1.0,0.3107
48,11-TwoStageWithin,exp_1,0.0,0.3919,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,0.0,TwoStageBetween,1.0764,0.3427,1.0,0.3549
49,11-TwoStageWithin,exp_52,0.0,0.8773,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,1.0914,0.5894,1.0,2.0821
50,11-TwoStageWithin,exp_98,1.0,0.9351,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,1.1023,0.5039,1.0,3.5164
51,11-TwoStageWithin,exp_25,0.0,1.5587,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,0.0,TwoStageBetween,1.0923,0.3971,1.0,0.9965
52,11-TwoStageWithin,exp_46,0.0,0.2716,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.9256,0.1478,0.0,0.5086
53,11-TwoStageWithin,exp_91,0.0,0.3996,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,1.0878,0.6041,1.0,0.1961
