,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,77-TwoStageWithin,exp_113,1.0,0.3685,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,1.1945,0.939,1.0,3.1555
1,77-TwoStageWithin,catch_6,0.0,1.187,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.7679,0.0044,0.0,0.2792
2,77-TwoStageWithin,exp_102,1.0,3.4813,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.4063,0.8352,1.0,0.9388
3,77-TwoStageWithin,exp_52,1.0,0.5401,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,1.3672,0.8624,1.0,0.4003
4,77-TwoStageWithin,catch_5,0.0,0.4406,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,1.3663,0.0944,0.0,0.5749
5,77-TwoStageWithin,exp_64,1.0,3.5583,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,1.4558,0.7922,1.0,0.4916
6,77-TwoStageWithin,catch_9,0.0,1.436,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,1.0239,0.0202,0.0,1.2905
7,77-TwoStageWithin,exp_1,1.0,0.7967,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,1.4841,0.7618,1.0,1.1869
8,77-TwoStageWithin,exp_58,1.0,1.6432,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,1.3221,0.8883,1.0,0.6813
9,77-TwoStageWithin,exp_98,1.0,1.1794,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,1.4063,0.8352,1.0,0.8664
10,77-TwoStageWithin,exp_88,0.0,0.8297,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,1.5251,0.7068,1.0,1.3912
11,77-TwoStageWithin,exp_23,1.0,1.4373,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,1.5196,0.7151,1.0,0.9105
12,77-TwoStageWithin,exp_3,1.0,0.9713,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,1.2117,0.9337,1.0,3.7099
13,77-TwoStageWithin,exp_99,1.0,3.1156,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,1.2518,0.9196,1.0,1.4591
14,77-TwoStageWithin,exp_115,1.0,0.3348,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.9116,0.9873,1.0,0.9442
15,77-TwoStageWithin,exp_25,1.0,1.8954,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,1.0,TwoStageBetween,1.3928,0.8452,,
16,77-TwoStageWithin,exp_40,1.0,0.4623,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.4959,0.7476,1.0,0.6101
17,77-TwoStageWithin,exp_89,0.0,1.1764,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,0.0,TwoStageBetween,1.5882,0.5637,1.0,1.0958
