,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,13-TwoStageWithin,exp_40,0.0,0.4433,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5744,0.2808,1,1.8006
1,13-TwoStageWithin,exp_104,0.0,0.1392,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,0.0,TwoStageBetween,0.6086,0.5908,1,0.1895
2,13-TwoStageWithin,exp_23,1.0,0.7911,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,0.6145,0.5302,1,0.7254
3,13-TwoStageWithin,exp_102,0.0,0.9798,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,0.6148,0.5256,1,1.8519
4,13-TwoStageWithin,catch_4,0.0,0.2169,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.5415,0.213,0,0.3366
5,13-TwoStageWithin,exp_25,0.0,0.2792,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,0.0,TwoStageBetween,0.6036,0.6194,1,0.1435
6,13-TwoStageWithin,exp_22,0.0,0.6207,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,0.0,TwoStageBetween,0.6139,0.458,1,0.9664
7,13-TwoStageWithin,exp_114,1.0,0.0602,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.6133,0.549,0,1.3178
8,13-TwoStageWithin,exp_60,1.0,0.4649,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.601,0.3679,1,1.6942
9,13-TwoStageWithin,exp_19,1.0,0.1502,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,1.0,TwoStageBetween,0.605,0.3875,0,0.306
10,13-TwoStageWithin,exp_18,1.0,0.4379,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.6139,0.458,1,0.3984
11,13-TwoStageWithin,exp_10,1.0,0.5193,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.6146,0.4698,1,0.8466
12,13-TwoStageWithin,exp_15,1.0,1.4149,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.6139,0.542,1,0.5339
13,13-TwoStageWithin,exp_36,0.0,0.714,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,0.6069,0.3981,1,0.1789
14,13-TwoStageWithin,catch_7,1.0,1.0975,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,1.0,TwoStageBetween,0.5325,0.1981,0,0.6428
15,13-TwoStageWithin,exp_20,1.0,1.0722,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.6139,0.458,1,0.3576
16,13-TwoStageWithin,catch_5,1.0,0.7374,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,1.0,TwoStageBetween,0.6102,0.4208,1,0.5573
17,13-TwoStageWithin,exp_113,0.0,0.2571,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,0.0,TwoStageBetween,0.6037,0.6192,0,0.8877
