,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,199-TwoStageWithin,catch_0,0.0,0.2905,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.3141,0.0671,0,0.5094
1,199-TwoStageWithin,catch_8,1.0,0.1606,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,1.0,TwoStageBetween,0.425,0.2259,0,0.0862
2,199-TwoStageWithin,exp_101,0.0,0.8531,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,0.0,TwoStageBetween,0.4644,0.3593,0,0.1974
3,199-TwoStageWithin,exp_52,1.0,0.2492,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.4754,0.5548,0,0.995
4,199-TwoStageWithin,catch_7,0.0,0.8549,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.3368,0.0883,0,0.19
5,199-TwoStageWithin,exp_80,0.0,0.6851,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,0.0,TwoStageBetween,0.3969,0.169,0,0.4185
6,199-TwoStageWithin,exp_58,0.0,0.3344,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,0.3975,0.1702,0,0.6375
7,199-TwoStageWithin,exp_18,0.0,0.2722,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,0.4565,0.3223,0,0.0514
8,199-TwoStageWithin,exp_25,1.0,0.1908,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,1.0,TwoStageBetween,0.4736,0.5759,1,1.1754
9,199-TwoStageWithin,exp_27,1.0,1.0766,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.4683,0.3818,0,0.1908
10,199-TwoStageWithin,exp_68,1.0,1.5293,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,0.4773,0.5029,0,0.7022
11,199-TwoStageWithin,exp_104,0.0,0.0972,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,0.0,TwoStageBetween,0.4766,0.5333,1,0.564
12,199-TwoStageWithin,catch_2,0.0,0.1415,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.3639,0.1196,0,0.161
13,199-TwoStageWithin,exp_40,0.0,0.169,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.3457,0.0978,0,0.5313
14,199-TwoStageWithin,exp_89,1.0,0.4333,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,0.4764,0.5372,0,0.7915
15,199-TwoStageWithin,exp_29,1.0,0.2751,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,0.4667,0.3723,0,0.5492
16,199-TwoStageWithin,exp_35,0.0,0.2988,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.4226,0.2203,0,0.6836
17,199-TwoStageWithin,exp_99,0.0,0.4813,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.4658,0.3668,0,1.1031
18,199-TwoStageWithin,exp_108,1.0,0.285,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.4766,0.5333,0,0.758
19,199-TwoStageWithin,catch_4,0.0,0.1549,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.3596,0.1141,0,0.2232
20,199-TwoStageWithin,exp_74,0.0,0.8712,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,0.0,TwoStageBetween,0.4648,0.6385,1,0.2774
21,199-TwoStageWithin,catch_1,1.0,0.3645,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,1.0,TwoStageBetween,0.4485,0.2922,0,0.3386
22,199-TwoStageWithin,exp_42,0.0,0.188,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.3457,0.0978,0,0.1412
23,199-TwoStageWithin,exp_19,1.0,0.5487,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,1.0,TwoStageBetween,0.4336,0.2476,0,0.2504
24,199-TwoStageWithin,exp_84,0.0,0.1249,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.3969,0.169,0,0.2992
25,199-TwoStageWithin,exp_69,0.0,0.2592,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,0.0,TwoStageBetween,0.4712,0.4028,0,0.6659
26,199-TwoStageWithin,exp_107,1.0,0.3411,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.475,0.4404,0,0.2795
27,199-TwoStageWithin,exp_73,1.0,0.2622,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.4414,0.7305,1,0.2793
28,199-TwoStageWithin,exp_10,0.0,1.1345,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,0.0,TwoStageBetween,0.4444,0.2789,0,0.2249
29,199-TwoStageWithin,exp_60,1.0,0.5202,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.3975,0.1702,0,0.1889
30,199-TwoStageWithin,exp_59,0.0,0.1468,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.3687,0.1259,1,0.1034
31,199-TwoStageWithin,exp_8,0.0,0.5836,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,0.0,TwoStageBetween,0.4444,0.2789,0,0.0698
32,199-TwoStageWithin,exp_47,0.0,0.5486,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.3741,0.1334,0,0.1653
33,199-TwoStageWithin,exp_22,0.0,0.3582,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,0.0,TwoStageBetween,0.4565,0.3223,1,0.1018
34,199-TwoStageWithin,exp_113,0.0,0.2952,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,0.0,TwoStageBetween,0.4766,0.5331,0,0.347
35,199-TwoStageWithin,exp_91,0.0,0.2387,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,0.4617,0.3456,1,0.1285
36,199-TwoStageWithin,exp_3,1.0,0.6804,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,0.4587,0.3316,1,0.2022
37,199-TwoStageWithin,exp_88,0.0,0.3082,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,0.4747,0.4361,1,1.0078
38,199-TwoStageWithin,exp_20,0.0,0.2828,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,0.4565,0.3223,1,0.2151
39,199-TwoStageWithin,exp_96,1.0,0.3326,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.4762,0.458,1,0.6727
40,199-TwoStageWithin,catch_5,1.0,0.4235,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,1.0,TwoStageBetween,0.4644,0.3593,0,0.2036
41,199-TwoStageWithin,exp_53,1.0,0.0969,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.4759,0.4537,1,0.298
42,199-TwoStageWithin,catch_6,1.0,0.1215,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,1.0,TwoStageBetween,0.3563,0.1101,1,0.7467
43,199-TwoStageWithin,exp_115,0.0,0.2595,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,0.0,TwoStageBetween,0.461,0.3419,0,0.3107
44,199-TwoStageWithin,exp_117,0.0,0.1699,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,0.0,TwoStageBetween,0.458,0.3287,0,0.291
45,199-TwoStageWithin,catch_9,0.0,0.6073,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.3685,0.1257,0,0.499
46,199-TwoStageWithin,exp_78,1.0,0.9335,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.4648,0.6385,1,0.3256
47,199-TwoStageWithin,exp_9,1.0,0.6966,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,1.0,TwoStageBetween,0.467,0.3737,0,0.442
48,199-TwoStageWithin,exp_43,0.0,0.1529,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,0.3186,0.071,0,0.4434
49,199-TwoStageWithin,exp_57,0.0,0.2453,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,0.0,TwoStageBetween,0.4309,0.2406,0,0.3406
50,199-TwoStageWithin,exp_1,0.0,0.3128,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,0.0,TwoStageBetween,0.477,0.5217,0,1.2654
51,199-TwoStageWithin,exp_46,0.0,0.1463,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.3457,0.0978,0,0.0943
52,199-TwoStageWithin,exp_116,0.0,0.6143,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,0.0,TwoStageBetween,0.474,0.4278,0,0.2095
53,199-TwoStageWithin,exp_26,1.0,1.2672,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,0.4768,0.4729,1,0.5397
54,199-TwoStageWithin,exp_102,1.0,0.4113,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.4762,0.458,1,0.267
55,199-TwoStageWithin,catch_3,0.0,0.3173,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.4444,0.2788,0,0.3559
56,199-TwoStageWithin,exp_45,0.0,0.1053,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.3121,0.0654,0,0.182
57,199-TwoStageWithin,exp_114,0.0,0.1128,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,0.0,TwoStageBetween,0.474,0.4278,1,0.1652
58,199-TwoStageWithin,exp_64,1.0,0.2077,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.4773,0.5029,0,0.9547
59,199-TwoStageWithin,exp_90,1.0,0.0921,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.4747,0.4361,1,0.4611
60,199-TwoStageWithin,exp_23,1.0,0.4262,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,0.4718,0.4073,0,0.0949
61,199-TwoStageWithin,exp_98,0.0,0.2862,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,0.0,TwoStageBetween,0.4762,0.458,1,0.4246
