,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,115-TwoStageWithin,exp_35,0.0,0.5889,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.8701,0.1879,0.0,1.1637
1,115-TwoStageWithin,catch_2,0.0,0.1934,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.3707,0.0039,0.0,0.1926
2,115-TwoStageWithin,exp_59,0.0,0.4678,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.8603,0.1782,0.0,0.9808
3,115-TwoStageWithin,exp_115,1.0,1.2494,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.8497,0.8281,1.0,0.3864
4,115-TwoStageWithin,exp_101,1.0,1.4498,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,0.9432,0.7071,1.0,0.6573
5,115-TwoStageWithin,exp_99,1.0,0.3617,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,0.9432,0.7071,1.0,0.2044
6,115-TwoStageWithin,exp_29,0.0,0.7237,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,0.0,TwoStageBetween,0.8769,0.8009,1.0,1.3735
7,115-TwoStageWithin,exp_78,1.0,0.1862,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.4472,0.9895,1.0,0.2364
8,115-TwoStageWithin,exp_42,0.0,0.4144,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5719,0.0326,0.0,0.413
9,115-TwoStageWithin,exp_116,1.0,1.7331,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.8683,0.8099,1.0,0.1818
10,115-TwoStageWithin,catch_6,0.0,0.8561,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.2983,0.001,0.0,0.083
11,115-TwoStageWithin,exp_25,0.0,0.7928,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,0.0,TwoStageBetween,0.9109,0.7591,0.0,0.4293
12,115-TwoStageWithin,exp_117,1.0,0.773,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.8497,0.8281,1.0,0.4221
