,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,148-TwoStageWithin,exp_73,1.0,0.2291,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.2539,0.99,1,0.396
1,148-TwoStageWithin,exp_82,1.0,0.4161,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,0.5813,0.6252,1,0.4493
2,148-TwoStageWithin,exp_107,1.0,0.2112,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.3929,0.9319,1,0.337
3,148-TwoStageWithin,catch_2,0.0,0.1801,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.2886,0.0185,0,0.2731
4,148-TwoStageWithin,exp_64,1.0,0.6813,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.5331,0.7666,1,0.5584
5,148-TwoStageWithin,exp_23,0.0,1.6198,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,0.0,TwoStageBetween,0.5799,0.6321,0,0.1244
6,148-TwoStageWithin,exp_27,1.0,1.0033,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.4521,0.8818,1,0.0698
7,148-TwoStageWithin,exp_98,1.0,0.0924,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.5295,0.7737,1,0.2166
8,148-TwoStageWithin,exp_19,0.0,0.2989,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,0.548,0.7342,0,0.1462
9,148-TwoStageWithin,exp_78,1.0,0.244,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.2429,0.992,1,0.2076
10,148-TwoStageWithin,exp_37,0.0,0.7169,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,0.585,0.3947,0,0.3759
11,148-TwoStageWithin,exp_96,1.0,0.1654,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.5295,0.7737,0,1.3584
12,148-TwoStageWithin,exp_10,0.0,0.2809,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,0.0,TwoStageBetween,0.484,0.8451,0,0.321
13,148-TwoStageWithin,exp_18,1.0,0.6305,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.5659,0.6854,0,0.3467
14,148-TwoStageWithin,exp_29,0.0,0.0763,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,0.0,TwoStageBetween,0.4528,0.8811,1,0.3195
15,148-TwoStageWithin,exp_22,0.0,0.8807,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,0.0,TwoStageBetween,0.5659,0.6854,0,0.3506
16,148-TwoStageWithin,exp_69,0.0,0.2279,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,0.0,TwoStageBetween,0.5114,0.8055,1,0.3066
17,148-TwoStageWithin,catch_6,0.0,0.1075,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.2123,0.0038,0,0.2779
18,148-TwoStageWithin,exp_40,0.0,0.1634,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5542,0.2811,0,0.0719
19,148-TwoStageWithin,exp_60,0.0,1.2255,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,0.5896,0.5731,0,0.5415
20,148-TwoStageWithin,exp_30,1.0,0.7597,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,0.4763,0.8547,1,0.1267
21,148-TwoStageWithin,exp_36,0.0,0.3157,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,0.5735,0.3408,0,2.372
22,148-TwoStageWithin,catch_1,0.0,0.2275,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.3618,0.0489,0,0.6403
23,148-TwoStageWithin,exp_116,1.0,0.1076,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.4266,0.9059,1,0.278
24,148-TwoStageWithin,catch_9,0.0,0.2121,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.2614,0.0116,0,0.0994
25,148-TwoStageWithin,exp_58,1.0,0.7847,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.5896,0.5731,0,0.9027
26,148-TwoStageWithin,exp_15,1.0,1.5746,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.5079,0.811,1,0.8615
27,148-TwoStageWithin,exp_114,1.0,0.1788,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.4266,0.9059,1,0.1549
28,148-TwoStageWithin,exp_35,1.0,0.6403,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,1.0,TwoStageBetween,0.5852,0.3954,0,0.2106
29,148-TwoStageWithin,exp_67,1.0,0.4678,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,0.511,0.8061,1,0.6737
30,148-TwoStageWithin,exp_91,1.0,0.2205,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,1.0,TwoStageBetween,0.56,0.7029,1,1.6531
31,148-TwoStageWithin,exp_80,1.0,0.2971,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,1.0,TwoStageBetween,0.5813,0.6252,0,0.1691
32,148-TwoStageWithin,exp_104,1.0,0.1374,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,0.4154,0.9152,1,0.454
33,148-TwoStageWithin,exp_115,1.0,0.3642,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.4035,0.9243,1,0.2875
34,148-TwoStageWithin,catch_8,0.0,0.2789,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.3788,0.0589,0,0.3339
35,148-TwoStageWithin,catch_4,0.0,0.2588,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.2783,0.0156,1,0.1989
36,148-TwoStageWithin,catch_5,0.0,0.5152,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.4418,0.108,0,0.7553
37,148-TwoStageWithin,exp_117,1.0,0.3833,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.4044,0.9237,1,0.2637
38,148-TwoStageWithin,exp_108,1.0,0.2336,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.4154,0.9152,1,0.6525
39,148-TwoStageWithin,exp_46,1.0,2.223,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,0.5542,0.2811,0,0.86
40,148-TwoStageWithin,exp_99,0.0,0.3252,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.507,0.8124,0,0.7453
41,148-TwoStageWithin,exp_74,1.0,0.1316,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,1.0,TwoStageBetween,0.2429,0.992,1,0.7422
42,148-TwoStageWithin,exp_20,0.0,1.6336,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,0.5659,0.6854,1,0.2179
43,148-TwoStageWithin,exp_52,1.0,0.4243,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.4824,0.8471,1,0.2178
44,148-TwoStageWithin,catch_3,0.0,0.441,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.2771,0.0153,0,0.5125
45,148-TwoStageWithin,exp_3,1.0,0.2759,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,0.5083,0.8104,1,0.7041
46,148-TwoStageWithin,exp_57,1.0,0.1216,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,1.0,TwoStageBetween,0.5935,0.5165,1,0.135
47,148-TwoStageWithin,exp_1,1.0,0.355,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.5506,0.728,1,2.4934
48,148-TwoStageWithin,exp_43,0.0,0.4543,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,0.571,0.3318,1,0.2847
49,148-TwoStageWithin,exp_88,1.0,0.7292,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,0.5754,0.6515,1,1.192
50,148-TwoStageWithin,exp_59,1.0,0.5874,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,1.0,TwoStageBetween,0.5803,0.6303,0,0.178
51,148-TwoStageWithin,catch_0,0.0,0.5517,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.1649,0.0007,0,0.2262
52,148-TwoStageWithin,exp_90,1.0,0.4182,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.5754,0.6515,1,0.4564
53,148-TwoStageWithin,exp_84,0.0,0.1841,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.5813,0.6252,0,0.3226
54,148-TwoStageWithin,exp_8,1.0,0.485,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.484,0.8451,1,0.1764
55,148-TwoStageWithin,exp_102,1.0,0.5354,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.5295,0.7737,1,0.3982
56,148-TwoStageWithin,exp_53,1.0,0.3429,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.4588,0.8748,1,0.1662
57,148-TwoStageWithin,exp_68,1.0,0.4546,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,0.5331,0.7666,1,0.2984
58,148-TwoStageWithin,exp_50,1.0,0.2169,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.4824,0.8471,0,0.1307
59,148-TwoStageWithin,exp_113,1.0,0.0931,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.4495,0.8844,1,0.7423
60,148-TwoStageWithin,exp_47,0.0,0.1716,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.5342,0.2355,0,0.402
