,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,43-TwoStageBetween,catch_1,0.0,0.5367,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.4363,0.0434,1,0.2726
1,43-TwoStageBetween,exp_74,1.0,0.3414,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,1.0,TwoStageBetween,0.2293,0.9984,1,0.2248
2,43-TwoStageBetween,exp_52,1.0,1.7639,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.5286,0.9065,1,0.2912
3,43-TwoStageBetween,catch_3,1.0,0.1183,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,1.0,TwoStageBetween,0.3074,0.0088,0,0.258
4,43-TwoStageBetween,exp_104,1.0,0.5855,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,0.4214,0.9624,1,0.4104
5,43-TwoStageBetween,exp_101,1.0,0.5396,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,0.5964,0.8488,1,0.4853
6,43-TwoStageBetween,exp_84,1.0,0.7759,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,0.6228,0.8192,1,0.4923
7,43-TwoStageBetween,catch_7,0.0,0.2738,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.2578,0.0034,0,0.2225
8,43-TwoStageBetween,exp_73,1.0,0.1202,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.2269,0.9985,1,0.2178
9,43-TwoStageBetween,exp_10,1.0,0.1089,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.4631,0.9447,1,1.0578
10,43-TwoStageBetween,exp_82,1.0,0.4365,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,0.6228,0.8192,1,0.6427
11,43-TwoStageBetween,exp_53,1.0,0.3056,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.537,0.9005,1,0.8578
12,43-TwoStageBetween,exp_67,1.0,0.8027,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,0.6145,0.8291,1,0.3665
13,43-TwoStageBetween,exp_19,0.0,0.6649,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,0.6375,0.8001,1,0.0461
14,43-TwoStageBetween,exp_60,1.0,0.3651,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.6582,0.7693,0,0.5803
15,43-TwoStageBetween,exp_3,1.0,0.4732,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,0.5888,0.8565,1,1.5439
16,43-TwoStageBetween,exp_30,1.0,0.3416,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,0.4989,0.9256,1,0.1099
17,43-TwoStageBetween,exp_115,1.0,0.2044,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.4228,0.9619,1,0.3235
18,43-TwoStageBetween,catch_2,0.0,0.2971,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.3197,0.0107,0,0.1588
19,43-TwoStageBetween,exp_94,0.0,0.381,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,0.6796,0.7306,1,0.8097
20,43-TwoStageBetween,exp_89,1.0,0.1153,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,0.6728,0.7439,1,1.1897
21,43-TwoStageBetween,exp_18,1.0,0.502,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.6294,0.8109,1,0.4301
22,43-TwoStageBetween,exp_1,1.0,0.8203,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.5717,0.8725,1,0.7731
23,43-TwoStageBetween,catch_6,0.0,0.2575,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.2204,0.0012,0,0.1539
24,43-TwoStageBetween,exp_68,1.0,0.8459,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,0.6061,0.8386,1,0.6273
25,43-TwoStageBetween,exp_108,1.0,0.5738,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.4214,0.9624,1,0.3004
26,43-TwoStageBetween,exp_80,1.0,0.4413,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,1.0,TwoStageBetween,0.6228,0.8192,1,0.1645
27,43-TwoStageBetween,exp_59,0.0,0.5163,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.6656,0.7569,1,0.316
28,43-TwoStageBetween,exp_45,1.0,1.8342,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,1.0,TwoStageBetween,0.7289,0.435,0,0.2014
29,43-TwoStageBetween,exp_116,1.0,0.3468,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.4162,0.9643,1,0.8887
30,43-TwoStageBetween,exp_9,1.0,0.2107,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,1.0,TwoStageBetween,0.4557,0.9482,1,0.2171
31,43-TwoStageBetween,exp_78,1.0,0.1453,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.2293,0.9984,1,0.2967
32,43-TwoStageBetween,exp_40,1.0,0.2548,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,0.7307,0.4519,1,0.6806
33,43-TwoStageBetween,exp_50,1.0,0.2274,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.5286,0.9065,1,0.3852
34,43-TwoStageBetween,catch_8,0.0,1.0064,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.4219,0.0378,0,0.194
35,43-TwoStageBetween,catch_0,0.0,0.1817,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.1697,0.0002,0,0.0732
36,43-TwoStageBetween,exp_8,1.0,0.6801,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.4631,0.9447,1,0.7702
37,43-TwoStageBetween,exp_20,1.0,1.0555,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.6294,0.8109,1,0.3705
38,43-TwoStageBetween,exp_15,1.0,0.3584,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.4557,0.9482,1,0.1739
39,43-TwoStageBetween,exp_36,0.0,0.0934,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,0.7201,0.3833,0,0.7808
40,43-TwoStageBetween,exp_37,0.0,0.6806,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,0.7163,0.3673,0,0.4021
41,43-TwoStageBetween,exp_29,0.0,0.0964,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,0.0,TwoStageBetween,0.5069,0.9207,1,0.2053
42,43-TwoStageBetween,exp_64,1.0,0.7561,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.6061,0.8386,1,0.231
43,43-TwoStageBetween,exp_107,1.0,0.7049,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.4281,0.9599,1,0.3579
44,43-TwoStageBetween,exp_22,0.0,2.5998,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,0.0,TwoStageBetween,0.6294,0.8109,1,0.9446
45,43-TwoStageBetween,exp_25,1.0,0.3,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,1.0,TwoStageBetween,0.4909,0.9301,1,0.881
46,43-TwoStageBetween,exp_90,1.0,1.0017,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.6796,0.7306,0,0.8445
47,43-TwoStageBetween,exp_98,1.0,0.2736,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.5879,0.8574,1,0.4868
