,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,95-TwoStageWithin,exp_64,1.0,0.1639,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.8315,0.6554,1,0.4569
1,95-TwoStageWithin,exp_10,1.0,0.21,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.8568,0.4682,0,1.4448
2,95-TwoStageWithin,exp_68,0.0,0.2762,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,0.0,TwoStageBetween,0.8315,0.6554,0,1.3058
3,95-TwoStageWithin,exp_67,0.0,1.432,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,0.0,TwoStageBetween,0.84,0.6277,0,1.5124
4,95-TwoStageWithin,exp_89,1.0,1.2158,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,0.8557,0.542,1,1.6892
5,95-TwoStageWithin,exp_114,1.0,0.3482,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.8089,0.7096,1,3.1124
6,95-TwoStageWithin,exp_107,1.0,0.6374,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.762,0.7854,1,0.425
7,95-TwoStageWithin,exp_23,0.0,0.3062,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,0.0,TwoStageBetween,0.8531,0.4315,0,0.2757
8,95-TwoStageWithin,exp_102,1.0,1.5472,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.8434,0.6151,1,0.3764
9,95-TwoStageWithin,exp_30,0.0,0.3456,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.8155,0.6956,1,1.7705
10,95-TwoStageWithin,exp_82,0.0,1.371,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.7421,0.1889,0,0.2785
11,95-TwoStageWithin,exp_117,0.0,0.4528,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,0.0,TwoStageBetween,0.8205,0.6841,1,0.8599
12,95-TwoStageWithin,exp_57,0.0,0.597,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,0.0,TwoStageBetween,0.7438,0.1908,1,1.0156
13,95-TwoStageWithin,catch_2,0.0,0.7617,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.3955,0.0133,0,0.7502
14,95-TwoStageWithin,exp_99,0.0,0.9071,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.8496,0.5863,0,1.3977
15,95-TwoStageWithin,exp_35,0.0,0.264,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.7445,0.1917,0,1.8625
16,95-TwoStageWithin,catch_3,0.0,0.334,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.4753,0.0306,0,0.6313
17,95-TwoStageWithin,exp_115,1.0,0.9099,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.8205,0.6841,1,0.6158
18,95-TwoStageWithin,exp_22,0.0,1.9975,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,0.0,TwoStageBetween,0.8482,0.4024,0,0.3781
19,95-TwoStageWithin,exp_88,0.0,1.1867,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,0.8575,0.5121,1,1.2714
20,95-TwoStageWithin,exp_52,1.0,1.2162,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.7801,0.7599,1,0.1174
21,95-TwoStageWithin,exp_46,0.0,0.7221,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5378,0.0511,0,0.6507
22,95-TwoStageWithin,exp_37,0.0,0.4824,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,0.7445,0.1917,0,0.9403
23,95-TwoStageWithin,exp_50,0.0,0.2272,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.7801,0.7599,1,2.1228
24,95-TwoStageWithin,exp_1,1.0,1.37,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.8467,0.6009,1,1.2292
25,95-TwoStageWithin,exp_96,1.0,1.9758,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.8434,0.6151,1,0.4536
26,95-TwoStageWithin,catch_4,0.0,0.6883,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.3836,0.0115,0,0.2576
27,95-TwoStageWithin,exp_18,0.0,0.4665,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,0.8482,0.4024,1,0.2946
28,95-TwoStageWithin,exp_36,0.0,0.2406,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,0.7605,0.2109,0,0.2002
29,95-TwoStageWithin,exp_98,1.0,0.2317,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,0.8434,0.6151,1,0.641
30,95-TwoStageWithin,catch_9,0.0,0.2101,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.3667,0.0092,0,0.3171
31,95-TwoStageWithin,exp_90,1.0,1.6935,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.8575,0.5121,1,0.2583
32,95-TwoStageWithin,exp_15,1.0,1.0287,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.8577,0.4981,1,0.1012
33,95-TwoStageWithin,catch_5,0.0,0.1704,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.6721,0.1248,0,0.5341
34,95-TwoStageWithin,exp_74,1.0,0.6366,0.0,0.5,0.8,0.2,0.6799999999999999,0.0,0.4,0.5,1.0,TwoStageBetween,0.5023,0.9614,1,1.3297
35,95-TwoStageWithin,exp_20,1.0,0.3418,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.8482,0.4024,0,0.3582
36,95-TwoStageWithin,catch_6,0.0,0.2075,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.3289,0.0051,0,0.3714
37,95-TwoStageWithin,exp_73,1.0,0.2237,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.4886,0.9656,1,0.103
38,95-TwoStageWithin,catch_1,0.0,0.8106,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.5608,0.0606,0,0.4674
39,95-TwoStageWithin,exp_3,1.0,1.8344,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,0.8557,0.5422,0,0.5341
40,95-TwoStageWithin,exp_43,0.0,0.2123,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,0.5229,0.0456,0,0.1467
41,95-TwoStageWithin,exp_113,1.0,0.6516,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.7961,0.7338,1,0.6049
42,95-TwoStageWithin,exp_69,1.0,2.1791,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,0.84,0.6277,1,0.5581
43,95-TwoStageWithin,exp_59,0.0,0.1661,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.7102,0.1565,0,0.2661
