,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,112-TwoStageBetween,exp_45,0.0,3.4471,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,1.8793,0.1811,0.0,0.5767
1,112-TwoStageBetween,exp_84,1.0,1.5734,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,1.9003,0.5397,1.0,1.6075
2,112-TwoStageBetween,exp_99,1.0,1.7247,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,1.8687,0.6165,0.0,1.5243
3,112-TwoStageBetween,exp_26,0.0,0.8685,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,1.7841,0.7449,1.0,1.8978
4,112-TwoStageBetween,catch_8,0.0,2.6884,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,1.6466,0.0484,0.0,1.9461
5,112-TwoStageBetween,exp_117,1.0,2.3144,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,1.7801,0.7495,1.0,2.7943
6,112-TwoStageBetween,exp_73,1.0,0.4896,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,1.0515,0.9955,1.0,0.862
7,112-TwoStageBetween,exp_57,0.0,3.2775,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,0.0,TwoStageBetween,1.8727,0.6081,,
8,112-TwoStageBetween,catch_5,0.0,0.8645,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,1.8332,0.1312,,
9,112-TwoStageBetween,exp_69,0.0,2.5433,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,0.0,TwoStageBetween,1.8981,0.5462,1.0,1.3261
10,112-TwoStageBetween,exp_53,1.0,2.9687,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,1.8518,0.6485,0.0,0.5222
11,112-TwoStageBetween,catch_9,0.0,1.6762,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,1.4273,0.0174,0.0,1.9325
12,112-TwoStageBetween,exp_42,1.0,0.6926,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.9174,0.2625,0.0,0.7745
13,112-TwoStageBetween,catch_7,0.0,1.1981,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,1.2376,0.0069,0.0,3.4912
14,112-TwoStageBetween,exp_64,1.0,1.5721,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,1.8651,0.6237,1.0,1.569
15,112-TwoStageBetween,exp_88,1.0,1.7161,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,1.9094,0.5104,1.0,1.6698
16,112-TwoStageBetween,exp_78,1.0,2.309,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,1.1663,0.9894,1.0,1.0859
17,112-TwoStageBetween,exp_96,1.0,1.2591,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.8569,0.6393,1.0,2.9427
18,112-TwoStageBetween,exp_68,1.0,2.176,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,1.8651,0.6237,,
19,112-TwoStageBetween,exp_20,1.0,3.7534,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,1.8914,0.5644,,
20,112-TwoStageBetween,exp_108,1.0,0.819,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,1.6846,0.8364,1.0,3.9613
21,112-TwoStageBetween,exp_116,1.0,3.4398,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,1.6917,0.8312,1.0,1.4045
22,112-TwoStageBetween,exp_15,1.0,3.4486,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,1.7816,0.7479,,
23,112-TwoStageBetween,catch_6,0.0,1.4907,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,1.0762,0.0028,0.0,1.0547
24,112-TwoStageBetween,exp_52,0.0,1.4354,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,1.8026,0.7224,0.0,1.5522
25,112-TwoStageBetween,exp_1,1.0,0.7558,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,1.8004,0.7252,1.0,2.9286
26,112-TwoStageBetween,exp_18,0.0,3.3093,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,1.8914,0.5644,1.0,2.782
27,112-TwoStageBetween,exp_9,1.0,1.6637,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,1.0,TwoStageBetween,1.6706,0.8463,1.0,0.8854
28,112-TwoStageBetween,exp_91,1.0,3.3455,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,1.0,TwoStageBetween,1.9176,0.4776,0.0,1.5076
29,112-TwoStageBetween,exp_35,0.0,1.2252,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,1.9102,0.2403,1.0,1.8715
30,112-TwoStageBetween,exp_40,0.0,1.7548,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,1.9174,0.2625,1.0,1.7199
31,112-TwoStageBetween,exp_30,1.0,2.3744,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,1.7841,0.7449,1.0,1.4378
