,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,117-TwoStageBetween,exp_20,1.0,0.5183,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.9744,0.8491,1.0,1.1996
1,117-TwoStageBetween,exp_88,0.0,1.3984,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,1.0714,0.7526,1.0,1.7785
2,117-TwoStageBetween,catch_0,0.0,0.2317,0.0,0.5,0.19,0.72,0.3,1.0,0.2,0.5,0.0,TwoStageBetween,0.2695,0.0001,0.0,0.2632
3,117-TwoStageBetween,exp_90,0.0,0.989,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,0.0,TwoStageBetween,1.0714,0.7526,1.0,0.6636
4,117-TwoStageBetween,exp_36,0.0,0.4124,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,1.1497,0.3994,0.0,1.9169
5,117-TwoStageBetween,exp_52,1.0,1.3201,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.8396,0.9231,1.0,1.9006
6,117-TwoStageBetween,exp_114,1.0,0.4709,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.6359,0.9772,1.0,0.4817
7,117-TwoStageBetween,exp_40,1.0,3.393,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.1562,0.5363,0.0,0.4311
8,117-TwoStageBetween,exp_53,1.0,1.6034,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.8183,0.9312,1.0,0.7491
9,117-TwoStageBetween,exp_108,1.0,0.4553,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.6556,0.9739,1.0,0.86
10,117-TwoStageBetween,catch_9,0.0,0.5458,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.4925,0.0065,0.0,1.3908
11,117-TwoStageBetween,exp_26,1.0,0.3188,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,0.7786,0.9446,1.0,0.7086
12,117-TwoStageBetween,exp_99,1.0,0.2581,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,0.8766,0.9071,1.0,1.2079
13,117-TwoStageBetween,exp_82,1.0,0.9972,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,0.9348,0.8758,1.0,1.7915
