,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,8-TwoStageBetween,exp_19,1.0,1.5862,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,1.0,TwoStageBetween,1.0238,0.535,0,0.7607
1,8-TwoStageBetween,exp_45,0.0,0.2528,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.8708,0.1623,0,0.4211
2,8-TwoStageBetween,exp_42,0.0,1.3913,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.967,0.2748,0,0.2844
3,8-TwoStageBetween,exp_89,0.0,1.5669,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,0.0,TwoStageBetween,0.9149,0.7898,1,1.3081
4,8-TwoStageBetween,catch_6,0.0,0.7037,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.3628,0.0027,0,0.1353
5,8-TwoStageBetween,exp_91,0.0,2.3414,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,1.0257,0.4924,0,0.3812
6,8-TwoStageBetween,catch_2,0.0,1.3818,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.4971,0.0148,0,0.0829
7,8-TwoStageBetween,exp_53,0.0,0.8412,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,0.0,TwoStageBetween,0.9438,0.7531,1,0.7615
8,8-TwoStageBetween,exp_20,1.0,2.645,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.9794,0.6932,1,0.2865
9,8-TwoStageBetween,exp_25,1.0,1.6206,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,1.0,TwoStageBetween,0.7149,0.9284,1,0.4699
10,8-TwoStageBetween,exp_52,0.0,0.6905,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.8403,0.8584,1,0.6781
11,8-TwoStageBetween,exp_15,1.0,0.6323,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.7254,0.9239,1,1.1591
12,8-TwoStageBetween,exp_27,1.0,1.1994,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.9343,0.7661,1,0.8521
13,8-TwoStageBetween,exp_35,0.0,0.8538,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.9129,0.2023,0,0.2934
14,8-TwoStageBetween,exp_58,0.0,1.21,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,1.0177,0.5785,1,0.7071
15,8-TwoStageBetween,exp_107,1.0,0.8247,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.8344,0.8626,0,0.9084
16,8-TwoStageBetween,exp_80,0.0,1.823,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,0.0,TwoStageBetween,1.0036,0.6335,1,0.315
17,8-TwoStageBetween,exp_113,1.0,0.7605,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.6331,0.9567,1,0.2397
18,8-TwoStageBetween,exp_22,1.0,1.6194,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,1.0,TwoStageBetween,0.9794,0.6932,0,1.1822
19,8-TwoStageBetween,exp_108,1.0,0.4073,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.7207,0.9259,0,1.3598
