,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,142-TwoStageWithin,exp_35,1.0,0.7078,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,1.0,TwoStageBetween,0.7313,0.3685,1,0.2013
1,142-TwoStageWithin,exp_8,0.0,0.2351,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,0.0,TwoStageBetween,0.7263,0.6485,1,0.4533
2,142-TwoStageWithin,exp_96,0.0,0.1307,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,0.7139,0.685,0,1.5174
3,142-TwoStageWithin,exp_45,0.0,0.3293,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.56,0.1079,0,0.5383
4,142-TwoStageWithin,exp_104,0.0,0.3623,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,0.0,TwoStageBetween,0.5992,0.8586,1,0.2674
5,142-TwoStageWithin,exp_99,0.0,1.1055,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.6564,0.7926,0,0.4308
6,142-TwoStageWithin,exp_50,0.0,1.2258,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.6522,0.7984,1,0.4718
7,142-TwoStageWithin,exp_69,1.0,0.4752,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,0.6817,0.7531,1,0.3376
8,142-TwoStageWithin,exp_78,1.0,0.2229,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.3758,0.9792,1,0.2448
9,142-TwoStageWithin,exp_115,1.0,0.0936,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.5542,0.8964,0,1.0585
10,142-TwoStageWithin,catch_2,0.0,0.1219,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.3524,0.0155,0,0.3167
11,142-TwoStageWithin,exp_107,1.0,0.4661,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.5204,0.9192,1,0.7968
12,142-TwoStageWithin,exp_47,0.0,0.1058,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.4683,0.0531,0,0.2707
13,142-TwoStageWithin,exp_53,1.0,0.6166,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.623,0.8341,0,0.2499
14,142-TwoStageWithin,exp_26,0.0,0.3516,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,0.6715,0.77,1,0.3506
15,142-TwoStageWithin,exp_40,0.0,0.3457,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.561,0.1086,0,0.2354
