,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,86-TwoStageWithin,exp_117,1.0,1.3177,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.6252,0.9679,1,0.1966
1,86-TwoStageWithin,exp_64,1.0,0.3433,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.8455,0.8845,1,0.2817
2,86-TwoStageWithin,exp_114,1.0,0.8622,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.4912,0.9895,1,0.411
3,86-TwoStageWithin,exp_96,1.0,0.3033,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.7709,0.9221,1,0.3772
4,86-TwoStageWithin,catch_5,0.0,2.1411,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.9828,0.2263,0,2.159
5,86-TwoStageWithin,exp_8,1.0,0.5777,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.4622,0.9923,1,0.6736
6,86-TwoStageWithin,exp_88,0.0,0.3905,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,0.923,0.8283,1,0.4415
7,86-TwoStageWithin,catch_8,0.0,2.1096,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.7841,0.0822,0,1.3531
8,86-TwoStageWithin,exp_90,1.0,0.3761,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,0.923,0.8283,1,0.2308
9,86-TwoStageWithin,exp_37,1.0,1.1223,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,1.0,TwoStageBetween,1.0704,0.5594,0,0.8973
10,86-TwoStageWithin,exp_22,1.0,0.4899,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,1.0,TwoStageBetween,0.7119,0.9443,1,0.6167
11,86-TwoStageWithin,exp_101,1.0,2.4719,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,0.8903,0.8547,0,1.3395
