,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,132-TwoStageBetween,exp_67,0.0,1.5632,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,0.0,TwoStageBetween,0.9293,0.6796,1,0.2719
1,132-TwoStageBetween,exp_73,1.0,1.0511,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.8918,0.7482,1,1.273
2,132-TwoStageBetween,exp_29,0.0,0.4068,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,0.0,TwoStageBetween,0.9346,0.6668,1,0.4439
3,132-TwoStageBetween,exp_23,1.0,0.2587,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,0.8502,0.195,0,1.8092
4,132-TwoStageBetween,exp_91,0.0,2.3028,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,0.9615,0.5705,0,0.5966
5,132-TwoStageBetween,exp_96,1.0,0.4384,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.9676,0.4939,0,1.0212
6,132-TwoStageBetween,exp_40,0.0,0.2497,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5777,0.0392,0,0.5172
7,132-TwoStageBetween,exp_45,0.0,0.2447,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.6548,0.0655,0,1.1314
8,132-TwoStageBetween,exp_18,0.0,0.3338,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,0.0,TwoStageBetween,0.9194,0.293,0,1.0154
9,132-TwoStageBetween,exp_107,1.0,0.3507,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.8859,0.7568,1,3.7105
10,132-TwoStageBetween,exp_90,0.0,0.4317,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,0.0,TwoStageBetween,0.9639,0.4371,0,0.4622
11,132-TwoStageBetween,exp_42,0.0,0.6848,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5777,0.0392,0,0.506
12,132-TwoStageBetween,exp_80,0.0,0.9058,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,0.0,TwoStageBetween,0.7462,0.1111,0,0.9423
13,132-TwoStageBetween,exp_53,1.0,0.268,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.8863,0.7563,1,0.4497
14,132-TwoStageBetween,exp_19,1.0,0.6472,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,1.0,TwoStageBetween,0.9604,0.4145,0,0.6812
15,132-TwoStageBetween,exp_60,0.0,0.3664,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,0.7416,0.1084,1,0.3327
16,132-TwoStageBetween,catch_5,0.0,0.832,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.7252,0.099,0,1.2711
17,132-TwoStageBetween,exp_46,0.0,0.6282,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5777,0.0392,0,0.1728
18,132-TwoStageBetween,exp_58,0.0,0.248,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,0.7416,0.1084,0,0.7894
19,132-TwoStageBetween,catch_3,0.0,0.221,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.5927,0.0436,1,0.6307
20,132-TwoStageBetween,exp_99,1.0,0.4614,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,0.9489,0.6257,0,0.711
21,132-TwoStageBetween,exp_1,1.0,0.3755,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.9299,0.315,0,0.2673
22,132-TwoStageBetween,exp_22,1.0,0.1935,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,1.0,TwoStageBetween,0.9194,0.293,0,0.1634
23,132-TwoStageBetween,exp_116,1.0,1.0996,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.9676,0.4991,0,0.2183
24,132-TwoStageBetween,exp_59,0.0,3.6428,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,0.8276,0.1725,0,0.9808
25,132-TwoStageBetween,exp_94,0.0,0.3612,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,0.9639,0.4371,0,0.5557
26,132-TwoStageBetween,exp_36,0.0,1.4079,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,0.0,TwoStageBetween,0.8628,0.209,0,3.1582
27,132-TwoStageBetween,exp_84,0.0,1.5424,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.7462,0.1111,0,0.2304
28,132-TwoStageBetween,exp_37,1.0,0.6148,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,1.0,TwoStageBetween,0.9282,0.3112,1,0.3467
29,132-TwoStageBetween,catch_7,0.0,0.238,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.3822,0.0055,0,0.0938
30,132-TwoStageBetween,exp_15,1.0,0.6586,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.8332,0.1777,0,0.2799
31,132-TwoStageBetween,catch_8,0.0,0.9403,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.7293,0.1012,0,1.9423
32,132-TwoStageBetween,exp_50,0.0,0.6341,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.9433,0.6432,1,0.3769
33,132-TwoStageBetween,exp_82,0.0,1.5659,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.7462,0.1111,0,0.1312
34,132-TwoStageBetween,exp_25,0.0,0.251,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,0.0,TwoStageBetween,0.9587,0.4057,0,1.0514
35,132-TwoStageBetween,exp_10,1.0,0.4595,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.9067,0.27,1,1.4602
36,132-TwoStageBetween,exp_27,1.0,1.1323,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.9346,0.6668,1,0.7786
37,132-TwoStageBetween,exp_47,0.0,0.2984,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.5115,0.0232,0,0.2351
38,132-TwoStageBetween,exp_89,0.0,1.32,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,0.0,TwoStageBetween,0.9288,0.3125,0,0.9555
39,132-TwoStageBetween,exp_117,1.0,0.927,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.9474,0.6306,0,0.1669
40,132-TwoStageBetween,catch_2,0.0,0.116,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.5466,0.031,0,0.6407
41,132-TwoStageBetween,exp_113,0.0,0.2725,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,0.0,TwoStageBetween,0.9495,0.3683,0,2.0011
42,132-TwoStageBetween,catch_6,0.0,0.7775,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.4984,0.0206,0,0.7158
