,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,29-TwoStageBetween,exp_50,0.0,0.1529,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.8837,0.7641,0.0,1.164
1,29-TwoStageBetween,exp_18,1.0,0.4535,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.9623,0.5833,0.0,1.0243
2,29-TwoStageBetween,exp_90,0.0,0.3628,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,0.0,TwoStageBetween,0.9621,0.5845,0.0,0.8081
3,29-TwoStageBetween,exp_82,0.0,3.7976,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.9708,0.4931,0.0,1.7491
4,29-TwoStageBetween,exp_88,0.0,2.3487,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,0.0,TwoStageBetween,0.9621,0.5845,0.0,0.2495
5,29-TwoStageBetween,exp_45,0.0,0.5762,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.8711,0.2151,0.0,0.4346
6,29-TwoStageBetween,exp_1,1.0,0.3013,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.9262,0.693,0.0,0.5762
7,29-TwoStageBetween,exp_29,1.0,0.4784,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,0.9009,0.7389,1.0,0.9237
8,29-TwoStageBetween,catch_6,0.0,0.1503,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.4666,0.015,0.0,0.3989
9,29-TwoStageBetween,exp_108,1.0,0.3631,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.8216,0.833,1.0,0.4051
10,29-TwoStageBetween,exp_59,1.0,1.5344,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,1.0,TwoStageBetween,0.9708,0.5011,1.0,0.8958
11,29-TwoStageBetween,catch_7,0.0,0.3811,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.4814,0.0173,0.0,0.5275
12,29-TwoStageBetween,exp_64,1.0,2.6017,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.9299,0.685,0.0,0.1582
13,29-TwoStageBetween,exp_67,1.0,0.4501,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,0.9234,0.6988,1.0,0.631
14,29-TwoStageBetween,exp_89,1.0,0.4487,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,0.9593,0.5979,1.0,0.5708
15,29-TwoStageBetween,exp_102,1.0,1.3372,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.9312,0.6822,1.0,0.2572
16,29-TwoStageBetween,exp_60,1.0,0.1774,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.9693,0.4577,0.0,0.7293
17,29-TwoStageBetween,exp_57,1.0,1.6157,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,1.0,TwoStageBetween,0.9708,0.4998,0.0,1.9709
18,29-TwoStageBetween,exp_115,1.0,0.1425,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.8246,0.8303,1.0,0.297
19,29-TwoStageBetween,catch_3,0.0,0.3624,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.6169,0.0506,0.0,2.0699
20,29-TwoStageBetween,catch_1,0.0,1.6141,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.7428,0.1074,0.0,2.1131
21,29-TwoStageBetween,exp_73,1.0,1.8295,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.5355,0.9721,1.0,0.3443
22,29-TwoStageBetween,exp_78,1.0,0.3638,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.5596,0.9662,1.0,0.2478
23,29-TwoStageBetween,exp_9,1.0,1.5041,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,1.0,TwoStageBetween,0.8951,0.7478,1.0,0.2362
24,29-TwoStageBetween,exp_37,1.0,0.2246,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,1.0,TwoStageBetween,0.9402,0.332,0.0,0.3682
25,29-TwoStageBetween,exp_8,1.0,0.2608,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.9166,0.7119,1.0,0.3063
26,29-TwoStageBetween,exp_101,0.0,2.0576,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,0.0,TwoStageBetween,0.9385,0.6648,1.0,0.4999
27,29-TwoStageBetween,exp_43,0.0,0.3202,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,0.9145,0.278,0.0,0.1833
28,29-TwoStageBetween,exp_99,0.0,0.6437,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.9226,0.7003,1.0,0.9095
29,29-TwoStageBetween,exp_30,1.0,0.5107,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,0.888,0.7582,1.0,0.6303
30,29-TwoStageBetween,exp_58,1.0,1.0389,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.9693,0.4577,1.0,0.8161
31,29-TwoStageBetween,catch_4,0.0,0.3315,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.5762,0.0381,0.0,0.4103
32,29-TwoStageBetween,exp_19,1.0,0.4046,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,1.0,TwoStageBetween,0.9559,0.6115,0.0,1.651
33,29-TwoStageBetween,exp_116,1.0,0.5543,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.8475,0.8076,0.0,1.1034
34,29-TwoStageBetween,exp_40,0.0,0.2394,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.8936,0.2447,0.0,0.2401
