,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,142-TwoStageBetween,exp_35,0.0,0.6625,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,0.6196,0.2118,1,0.3873
1,142-TwoStageBetween,exp_8,1.0,0.4649,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.6973,0.5809,0,0.5193
2,142-TwoStageBetween,exp_96,0.0,1.6361,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,0.6691,0.6901,0,0.5603
3,142-TwoStageBetween,exp_45,0.0,0.6151,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.4038,0.0376,0,0.1428
4,142-TwoStageBetween,exp_104,0.0,0.7673,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,0.0,TwoStageBetween,0.5325,0.8862,0,0.3956
5,142-TwoStageBetween,exp_99,1.0,0.1679,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,0.6516,0.7313,0,0.1595
6,142-TwoStageBetween,exp_50,1.0,1.2338,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.5853,0.8335,0,0.2271
7,142-TwoStageBetween,exp_69,1.0,1.2521,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,0.6501,0.7343,1,0.6442
8,142-TwoStageBetween,exp_78,1.0,0.2848,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.3087,0.9888,1,0.2995
9,142-TwoStageBetween,exp_115,1.0,1.2416,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.5665,0.8543,1,1.5886
10,142-TwoStageBetween,catch_2,0.0,0.1894,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.262,0.0047,0,0.375
11,142-TwoStageBetween,exp_107,1.0,0.2171,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.5053,0.9073,1,0.2112
12,142-TwoStageBetween,exp_47,0.0,0.7813,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.3831,0.0301,0,0.1666
13,142-TwoStageBetween,exp_53,1.0,0.3642,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,0.5798,0.8399,1,0.3788
14,142-TwoStageBetween,exp_26,1.0,0.4337,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,0.6207,0.7862,1,1.0092
15,142-TwoStageBetween,exp_40,0.0,0.1342,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.411,0.0405,0,0.225
