,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,85-TwoStageBetween,exp_47,1.0,0.6961,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,1.0,TwoStageBetween,1.006,0.966,1,0.5137
1,85-TwoStageBetween,catch_9,0.0,0.4561,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,1.0401,0.0341,0,1.5595
2,85-TwoStageBetween,exp_58,1.0,2.5223,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.8181,0.9889,1,0.5205
3,85-TwoStageBetween,exp_98,1.0,0.716,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,1.0807,0.9499,1,0.4543
4,85-TwoStageBetween,exp_19,1.0,0.5323,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,1.0,TwoStageBetween,1.0238,0.9626,1,0.8991
5,85-TwoStageBetween,exp_99,1.0,1.9213,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,1.1141,0.9408,1,1.7438
6,85-TwoStageBetween,exp_15,1.0,0.7092,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.6172,0.9979,1,0.6324
7,85-TwoStageBetween,exp_114,1.0,0.4449,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.6606,0.9968,1,0.3291
8,85-TwoStageBetween,exp_69,1.0,1.706,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,1.2623,0.8805,1,0.9468
9,85-TwoStageBetween,exp_36,1.0,1.5666,0.0,0.5,0.79,0.7,0.32,0.0,0.2,0.5,1.0,TwoStageBetween,1.4937,0.6146,1,2.462
10,85-TwoStageBetween,exp_117,1.0,1.4299,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,0.7137,0.9949,1,1.2041
11,85-TwoStageBetween,exp_116,1.0,0.8024,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,1.0,TwoStageBetween,0.6606,0.9968,1,0.5964
12,85-TwoStageBetween,exp_43,1.0,0.3807,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,1.0,TwoStageBetween,1.0559,0.9558,1,0.5555
13,85-TwoStageBetween,exp_42,1.0,0.8798,0.0,0.5,0.81,0.48,0.79,0.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.0307,0.9613,0,0.976
14,85-TwoStageBetween,exp_60,1.0,3.9095,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,1.0,TwoStageBetween,0.8181,0.9889,1,0.667
15,85-TwoStageBetween,exp_35,0.0,0.8326,1.0,0.6,0.79,0.7,0.32,0.0,0.2,0.4,0.0,TwoStageBetween,1.5092,0.5636,0,0.668
16,85-TwoStageBetween,exp_96,1.0,1.0678,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.0807,0.9499,1,0.2606
17,85-TwoStageBetween,exp_22,1.0,0.5435,0.0,0.5,0.28,0.17,0.8300000000000001,1.0,0.43,0.5,1.0,TwoStageBetween,0.996,0.9678,1,1.1557
18,85-TwoStageBetween,exp_59,1.0,1.0908,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,1.0,TwoStageBetween,0.8333,0.9877,1,1.2479
19,85-TwoStageBetween,exp_104,1.0,0.6014,0.0,0.5,0.78,0.4,0.3,1.0,0.21,0.5,1.0,TwoStageBetween,0.7593,0.9927,1,0.2104
20,85-TwoStageBetween,exp_91,0.0,2.7379,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,1.3453,0.8243,1,0.4505
21,85-TwoStageBetween,exp_37,0.0,2.0784,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,1.5128,0.5476,0,1.1876
22,85-TwoStageBetween,exp_64,1.0,2.5375,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,1.1919,0.914,1,1.949
23,85-TwoStageBetween,exp_46,1.0,0.3211,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.0307,0.9613,1,0.2214
24,85-TwoStageBetween,exp_73,1.0,0.5276,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.3876,0.9999,1,0.2886
25,85-TwoStageBetween,exp_107,1.0,1.2844,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.7746,0.9918,1,0.535
26,85-TwoStageBetween,exp_26,1.0,1.2471,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,0.8769,0.9838,1,0.3381
27,85-TwoStageBetween,exp_1,1.0,0.436,1.0,0.6,0.79,0.49,0.8300000000000001,1.0,0.53,0.4,1.0,TwoStageBetween,0.9341,0.9772,1,0.963
28,85-TwoStageBetween,exp_40,1.0,0.6071,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,1.0307,0.9613,1,1.243
29,85-TwoStageBetween,exp_23,1.0,0.8921,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,0.9689,0.9722,1,0.5548
30,85-TwoStageBetween,exp_89,1.0,0.3699,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,1.2448,0.8898,1,1.6722
31,85-TwoStageBetween,exp_80,1.0,0.8483,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,1.0,TwoStageBetween,0.7445,0.9935,1,0.2029
32,85-TwoStageBetween,exp_9,1.0,0.5035,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,1.0,TwoStageBetween,0.5792,0.9986,1,0.9593
33,85-TwoStageBetween,exp_90,1.0,1.6581,0.0,0.5,0.5,0.38,0.4,0.0,0.3,0.5,1.0,TwoStageBetween,1.3096,0.8513,1,0.1674
34,85-TwoStageBetween,exp_30,1.0,1.6022,0.0,0.5,0.3,0.17,0.3,1.0,0.2,0.5,1.0,TwoStageBetween,0.8769,0.9838,1,1.1187
35,85-TwoStageBetween,exp_108,1.0,0.7418,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,1.0,TwoStageBetween,0.7593,0.9927,1,1.0499
36,85-TwoStageBetween,exp_27,1.0,0.351,1.0,0.6,0.3,0.17,0.3,0.0,0.2,0.4,1.0,TwoStageBetween,0.8994,0.9814,1,0.7497
37,85-TwoStageBetween,exp_50,1.0,1.3596,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,1.057,0.9556,1,2.8702
38,85-TwoStageBetween,catch_7,0.0,0.9348,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.8435,0.0122,0,0.5796
39,85-TwoStageBetween,exp_18,1.0,1.2407,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.996,0.9678,1,0.3678
40,85-TwoStageBetween,exp_25,1.0,0.5944,1.0,0.6,0.3,0.17,0.3,1.0,0.2,0.4,1.0,TwoStageBetween,0.8116,0.9894,1,0.967
41,85-TwoStageBetween,exp_94,1.0,1.1903,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,1.3096,0.8513,1,0.7905
42,85-TwoStageBetween,catch_4,0.0,0.7458,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.8861,0.0156,1,0.586
43,85-TwoStageBetween,exp_68,1.0,2.0141,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,1.1919,0.914,1,1.1263
44,85-TwoStageBetween,exp_53,1.0,1.8433,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,1.1324,0.9353,0,0.6303
45,85-TwoStageBetween,exp_8,1.0,0.8314,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.6226,0.9977,1,0.2167
46,85-TwoStageBetween,exp_57,1.0,2.5706,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,1.0,TwoStageBetween,0.7544,0.9929,1,0.3363
47,85-TwoStageBetween,exp_52,1.0,0.6663,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,1.057,0.9556,1,0.2576
48,85-TwoStageBetween,exp_84,1.0,0.8544,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,0.7445,0.9935,1,0.7139
49,85-TwoStageBetween,exp_101,1.0,0.8914,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,1.1569,0.9272,1,1.5681
50,85-TwoStageBetween,exp_20,1.0,0.5138,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.996,0.9678,1,0.8769
51,85-TwoStageBetween,exp_67,1.0,1.9605,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,1.229,0.8976,1,0.4161
52,85-TwoStageBetween,exp_102,1.0,1.2679,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.0807,0.9499,1,2.1996
53,85-TwoStageBetween,exp_115,1.0,0.371,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.6691,0.9965,1,0.7031
54,85-TwoStageBetween,exp_29,1.0,1.0457,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,0.949,0.9752,1,0.4757
55,85-TwoStageBetween,catch_3,0.0,1.6848,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.7328,0.0058,0,0.7572
56,85-TwoStageBetween,catch_5,1.0,1.4446,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,1.0,TwoStageBetween,1.3984,0.171,0,1.6542
57,85-TwoStageBetween,catch_1,0.0,0.6239,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,1.1824,0.0646,0,0.2166
58,85-TwoStageBetween,exp_88,1.0,0.7876,0.0,0.5,0.5,0.38,0.4,1.0,0.3,0.5,1.0,TwoStageBetween,1.3096,0.8513,1,0.573
59,85-TwoStageBetween,catch_8,0.0,0.7276,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,1.0859,0.0421,0,1.755
60,85-TwoStageBetween,exp_45,1.0,0.2653,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,1.0,TwoStageBetween,1.1136,0.941,1,1.2595
61,85-TwoStageBetween,exp_3,1.0,0.8399,1.0,0.6,0.79,0.49,0.8300000000000001,0.0,0.53,0.4,1.0,TwoStageBetween,1.0367,0.96,1,1.6386
62,85-TwoStageBetween,exp_113,1.0,0.3841,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.6142,0.9979,1,0.4571
