,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,139-TwoStageWithin,exp_40,0.0,0.8488,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,1.0186,0.1553,0.0,0.4189
1,139-TwoStageWithin,exp_113,1.0,2.5795,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,1.123,0.715,1.0,0.7811
2,139-TwoStageWithin,exp_89,1.0,0.3318,1.0,0.6,0.5,0.38,0.4,1.0,0.3,0.4,1.0,TwoStageBetween,1.1843,0.5284,1.0,2.1143
3,139-TwoStageWithin,exp_78,1.0,0.5509,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.8772,0.9176,1.0,0.1889
4,139-TwoStageWithin,exp_96,1.0,0.3816,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,1.1731,0.5937,1.0,1.2874
5,139-TwoStageWithin,exp_116,0.0,1.2942,0.0,0.5,0.49,0.22,0.79,0.0,0.42,0.5,0.0,TwoStageBetween,1.1411,0.6816,1.0,0.3759
6,139-TwoStageWithin,exp_99,1.0,2.2154,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,1.0,TwoStageBetween,1.1638,0.6258,,
7,139-TwoStageWithin,exp_9,0.0,0.4081,1.0,0.6,0.7,0.29,0.5,1.0,0.18,0.4,0.0,TwoStageBetween,1.1748,0.5866,0.0,2.1482
8,139-TwoStageWithin,exp_102,0.0,0.7211,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,1.1731,0.5937,1.0,1.2185
9,139-TwoStageWithin,catch_2,0.0,0.6762,0.0,0.5,0.38,0.6,0.4,1.0,0.22,0.5,0.0,TwoStageBetween,0.7968,0.0526,0.0,0.7198
10,139-TwoStageWithin,catch_9,0.0,0.3268,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.74,0.0384,0.0,0.7119
11,139-TwoStageWithin,exp_84,0.0,1.0924,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,1.1555,0.3276,0.0,1.1624
12,139-TwoStageWithin,exp_101,1.0,2.1713,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,1.0,TwoStageBetween,1.1771,0.5762,1.0,1.5844
13,139-TwoStageWithin,exp_20,1.0,1.5305,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,1.1859,0.4664,0.0,0.8485
14,139-TwoStageWithin,exp_43,0.0,1.2389,1.0,0.6,0.81,0.48,0.79,0.0,0.1699999999999999,0.4,0.0,TwoStageBetween,1.0634,0.1931,0.0,0.451
15,139-TwoStageWithin,exp_53,1.0,1.3206,1.0,0.4,0.49,0.32,0.82,0.0,0.6900000000000001,0.6,1.0,TwoStageBetween,1.1417,0.6805,1.0,0.7118
16,139-TwoStageWithin,catch_1,0.0,0.4863,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.9676,0.122,0.0,0.5497
17,139-TwoStageWithin,exp_45,0.0,1.698,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.982,0.1306,0.0,0.8506
18,139-TwoStageWithin,exp_58,0.0,1.93,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,1.147,0.3085,0.0,0.6278
19,139-TwoStageWithin,exp_8,1.0,1.2796,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,1.1835,0.536,1.0,0.2172
20,139-TwoStageWithin,exp_46,0.0,0.6512,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,1.0186,0.1553,1.0,0.691
21,139-TwoStageWithin,exp_15,0.0,1.2858,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,0.0,TwoStageBetween,1.1861,0.4694,0.0,2.0397
22,139-TwoStageWithin,exp_23,1.0,1.6863,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,1.1816,0.4222,1.0,1.7885
23,139-TwoStageWithin,exp_117,1.0,1.1744,1.0,0.4,0.49,0.22,0.79,0.0,0.42,0.6,1.0,TwoStageBetween,1.1565,0.6464,1.0,0.9623
24,139-TwoStageWithin,exp_64,1.0,2.419,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,1.1676,0.6138,0.0,0.3777
25,139-TwoStageWithin,exp_29,1.0,1.298,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,1.1611,0.6338,1.0,1.5399
26,139-TwoStageWithin,exp_69,1.0,0.6054,1.0,0.4,0.72,0.51,0.52,0.0,0.42,0.6,1.0,TwoStageBetween,1.1707,0.6029,0.0,2.0497
27,139-TwoStageWithin,exp_47,0.0,0.2655,1.0,0.4,0.81,0.48,0.79,1.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.9704,0.1236,0.0,0.3711
28,139-TwoStageWithin,catch_6,0.0,0.1678,0.0,0.5,0.23,0.59,0.27,1.0,0.19,0.5,0.0,TwoStageBetween,0.6736,0.0255,0.0,0.6497
29,139-TwoStageWithin,catch_8,0.0,1.1287,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.9752,0.1264,0.0,1.4004
30,139-TwoStageWithin,exp_68,1.0,0.4,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,1.1676,0.6138,1.0,3.804
31,139-TwoStageWithin,exp_10,1.0,0.5806,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,1.1835,0.536,0.0,0.4012
32,139-TwoStageWithin,exp_59,0.0,0.3962,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,0.0,TwoStageBetween,1.1691,0.3659,1.0,1.1887
33,139-TwoStageWithin,exp_52,0.0,1.3018,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,1.1359,0.6919,1.0,0.4261
34,139-TwoStageWithin,exp_82,1.0,0.3424,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,1.0,TwoStageBetween,1.1555,0.3276,1.0,1.8405
35,139-TwoStageWithin,catch_4,0.0,1.2396,0.0,0.5,0.19,0.31,0.73,1.0,0.4,0.5,0.0,TwoStageBetween,0.7782,0.0476,0.0,0.1642
36,139-TwoStageWithin,exp_19,0.0,3.8706,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,1.1856,0.5112,0.0,0.882
37,139-TwoStageWithin,catch_3,0.0,2.175,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.8621,0.0736,0.0,0.9176
38,139-TwoStageWithin,exp_60,0.0,0.5333,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,1.147,0.3085,0.0,1.7178
39,139-TwoStageWithin,exp_67,1.0,0.3746,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,1.1592,0.6391,1.0,0.2581
40,139-TwoStageWithin,exp_26,1.0,2.8049,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,1.1523,0.6568,0.0,1.1602
41,139-TwoStageWithin,exp_98,1.0,1.6806,0.0,0.5,0.58,0.38,0.6900000000000001,0.0,0.49,0.5,1.0,TwoStageBetween,1.1731,0.5937,1.0,0.2343
