,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,131-TwoStageBetween,exp_68,1.0,0.4945,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,0.3231,0.5679,1,0.2776
1,131-TwoStageBetween,exp_26,1.0,0.9121,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,1.0,TwoStageBetween,0.3233,0.5644,0,0.1243
2,131-TwoStageBetween,exp_84,0.0,0.2743,0.0,0.5,0.61,0.29,0.8099999999999999,0.0,0.22,0.5,0.0,TwoStageBetween,0.2606,0.1459,0,0.0758
3,131-TwoStageBetween,exp_64,1.0,0.5289,0.0,0.5,0.72,0.51,0.52,1.0,0.42,0.5,1.0,TwoStageBetween,0.3231,0.5679,1,0.9944
4,131-TwoStageBetween,exp_102,0.0,0.1661,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,0.325,0.5174,0,0.0876
5,131-TwoStageBetween,exp_8,1.0,0.5584,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.3107,0.3207,0,0.0755
6,131-TwoStageBetween,exp_60,0.0,0.1817,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,0.2585,0.1413,1,0.1816
7,131-TwoStageBetween,exp_73,0.0,0.1574,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,0.0,TwoStageBetween,0.2328,0.9064,1,0.1552
8,131-TwoStageBetween,exp_113,1.0,0.1619,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.316,0.6433,1,0.1409
9,131-TwoStageBetween,exp_10,1.0,0.6656,0.0,0.5,0.7,0.29,0.5,0.0,0.18,0.5,1.0,TwoStageBetween,0.3107,0.3207,0,0.2565
10,131-TwoStageBetween,exp_108,0.0,0.1619,0.0,0.5,0.78,0.4,0.3,0.0,0.21,0.5,0.0,TwoStageBetween,0.3133,0.663,0,0.6996
11,131-TwoStageBetween,catch_3,0.0,0.3824,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.2212,0.0767,0,0.2062
12,131-TwoStageBetween,exp_91,0.0,0.255,1.0,0.6,0.5,0.38,0.4,0.0,0.3,0.4,0.0,TwoStageBetween,0.325,0.5194,1,0.2798
13,131-TwoStageBetween,exp_115,1.0,0.1755,1.0,0.6,0.49,0.22,0.79,0.0,0.42,0.4,1.0,TwoStageBetween,0.3131,0.6639,1,0.1663
14,131-TwoStageBetween,exp_19,0.0,0.1857,1.0,0.6,0.28,0.17,0.8300000000000001,0.0,0.43,0.4,0.0,TwoStageBetween,0.3233,0.4358,1,0.6626
15,131-TwoStageBetween,exp_101,0.0,0.0702,1.0,0.4,0.58,0.38,0.6900000000000001,0.0,0.49,0.6,0.0,TwoStageBetween,0.3245,0.4622,0,0.3293
16,131-TwoStageBetween,catch_1,0.0,0.324,1.0,0.5,0.29,0.41,0.5900000000000001,1.0,0.42,0.5,0.0,TwoStageBetween,0.2393,0.1043,0,0.192
17,131-TwoStageBetween,exp_37,0.0,0.1508,1.0,0.4,0.79,0.7,0.32,0.0,0.2,0.6,0.0,TwoStageBetween,0.2829,0.2045,0,0.4447
18,131-TwoStageBetween,exp_67,1.0,0.2587,1.0,0.6,0.72,0.51,0.52,0.0,0.42,0.4,1.0,TwoStageBetween,0.3182,0.6254,1,0.0762
19,131-TwoStageBetween,exp_58,0.0,0.4756,0.0,0.5,0.41,0.21,0.62,0.0,0.18,0.5,0.0,TwoStageBetween,0.2585,0.1413,1,0.3597
20,131-TwoStageBetween,exp_96,1.0,0.097,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.325,0.5174,1,0.2808
21,131-TwoStageBetween,exp_50,0.0,0.1248,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,0.0,TwoStageBetween,0.3147,0.6532,1,0.2397
22,131-TwoStageBetween,exp_78,1.0,0.2338,0.0,0.5,0.8,0.2,0.6799999999999999,1.0,0.4,0.5,1.0,TwoStageBetween,0.263,0.8485,1,0.2164
23,131-TwoStageBetween,exp_59,1.0,0.0929,1.0,0.6,0.41,0.21,0.62,0.0,0.18,0.4,1.0,TwoStageBetween,0.2946,0.2447,1,0.6441
24,131-TwoStageBetween,catch_5,0.0,0.2895,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.2697,0.1677,0,0.3859
25,131-TwoStageBetween,exp_107,1.0,0.1414,1.0,0.6,0.78,0.4,0.3,0.0,0.21,0.4,1.0,TwoStageBetween,0.2973,0.7444,1,0.1455
26,131-TwoStageBetween,exp_52,1.0,0.0704,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.3147,0.6532,1,0.192
27,131-TwoStageBetween,catch_9,0.0,0.2985,1.0,0.5,0.48,0.72,0.4,1.0,0.18,0.5,0.0,TwoStageBetween,0.1666,0.0237,0,0.5357
28,131-TwoStageBetween,exp_99,0.0,0.1089,1.0,0.6,0.58,0.38,0.6900000000000001,0.0,0.49,0.4,0.0,TwoStageBetween,0.3212,0.5943,1,0.1541
29,131-TwoStageBetween,exp_57,0.0,0.2289,1.0,0.6,0.41,0.21,0.62,1.0,0.18,0.4,0.0,TwoStageBetween,0.2901,0.2283,1,0.3182
30,131-TwoStageBetween,exp_45,0.0,0.1417,1.0,0.4,0.81,0.48,0.79,0.0,0.1699999999999999,0.6,0.0,TwoStageBetween,0.1772,0.031,0,0.2734
31,131-TwoStageBetween,exp_29,1.0,0.243,1.0,0.4,0.3,0.17,0.3,0.0,0.2,0.6,1.0,TwoStageBetween,0.3251,0.4924,0,0.2296
