,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,159-TwoStageBetween,exp_73,1.0,0.2892,1.0,0.6,0.8,0.2,0.6799999999999999,1.0,0.4,0.4,1.0,TwoStageBetween,0.5654,0.968,1.0,0.4692
1,159-TwoStageBetween,exp_113,1.0,1.1983,1.0,0.6,0.49,0.22,0.79,1.0,0.42,0.4,1.0,TwoStageBetween,0.9523,0.6759,0.0,0.9569
2,159-TwoStageBetween,exp_102,0.0,1.1423,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,0.0,TwoStageBetween,0.9806,0.5854,1.0,0.94
3,159-TwoStageBetween,exp_20,1.0,1.0244,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.9569,0.3268,0.0,0.5087
4,159-TwoStageBetween,exp_15,1.0,1.4882,1.0,0.4,0.7,0.29,0.5,1.0,0.18,0.6,1.0,TwoStageBetween,0.8865,0.212,1.0,1.0125
5,159-TwoStageBetween,exp_68,0.0,0.4207,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,0.0,TwoStageBetween,0.9648,0.6436,1.0,0.2555
6,159-TwoStageBetween,exp_23,0.0,1.2157,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,0.0,TwoStageBetween,0.8879,0.2136,1.0,1.1194
7,159-TwoStageBetween,exp_80,0.0,0.6738,0.0,0.5,0.61,0.29,0.8099999999999999,1.0,0.22,0.5,0.0,TwoStageBetween,0.7612,0.1086,0.0,1.3432
8,159-TwoStageBetween,exp_40,0.0,0.7124,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,0.0,TwoStageBetween,0.5222,0.0226,0.0,0.1021
9,159-TwoStageBetween,catch_7,0.0,0.2589,1.0,0.5,0.28,0.48,0.52,1.0,0.21,0.5,0.0,TwoStageBetween,0.297,0.001,0.0,0.4737
10,159-TwoStageBetween,exp_26,0.0,0.7324,0.0,0.5,0.3,0.17,0.3,0.0,0.2,0.5,0.0,TwoStageBetween,0.955,0.6696,1.0,0.9275
11,159-TwoStageBetween,catch_8,0.0,0.7235,0.0,0.5,0.22,0.32,0.5,1.0,0.37,0.5,0.0,TwoStageBetween,0.5902,0.0384,0.0,0.5791
