,subject_id,condition,choice,rt,presentation01,gp,p0,p1,m1,last_stage_favours,m0,gm,choice_formatted,model,pred_mean_rt,pred_p_choose_0,pred_choice,pred_rt
0,101-TwoStageWithin,exp_8,1.0,0.6141,0.0,0.5,0.7,0.29,0.5,1.0,0.18,0.5,1.0,TwoStageBetween,0.5095,0.9741,1,0.7654
1,101-TwoStageWithin,exp_23,1.0,1.1533,1.0,0.4,0.28,0.17,0.8300000000000001,1.0,0.43,0.6,1.0,TwoStageBetween,0.7092,0.8981,1,0.9337
2,101-TwoStageWithin,exp_96,1.0,0.3121,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.7553,0.8677,1,1.1982
3,101-TwoStageWithin,catch_3,0.0,0.5451,1.0,0.5,0.19,0.38,0.6799999999999999,1.0,0.58,0.5,0.0,TwoStageBetween,0.5498,0.0359,0,0.302
4,101-TwoStageWithin,exp_68,1.0,0.3282,0.0,0.5,0.72,0.51,0.52,0.0,0.42,0.5,1.0,TwoStageBetween,0.8032,0.8276,1,0.7533
5,101-TwoStageWithin,exp_102,1.0,1.4192,0.0,0.5,0.58,0.38,0.6900000000000001,1.0,0.49,0.5,1.0,TwoStageBetween,0.7553,0.8677,1,0.9816
6,101-TwoStageWithin,catch_5,0.0,0.1878,1.0,0.5,0.4,0.49,0.43,1.0,0.32,0.5,0.0,TwoStageBetween,0.8748,0.2556,0,0.9667
7,101-TwoStageWithin,exp_40,1.0,0.8612,0.0,0.5,0.81,0.48,0.79,1.0,0.1699999999999999,0.5,1.0,TwoStageBetween,0.7554,0.8676,1,0.3205
8,101-TwoStageWithin,exp_18,1.0,0.1356,0.0,0.5,0.28,0.17,0.8300000000000001,0.0,0.43,0.5,1.0,TwoStageBetween,0.722,0.8903,1,0.2797
9,101-TwoStageWithin,exp_50,1.0,0.3432,0.0,0.5,0.49,0.32,0.82,0.0,0.6900000000000001,0.5,1.0,TwoStageBetween,0.7399,0.8786,1,0.4093
